order_item_id,order_id,product_id,quantity,unit_price
10702612,5684657,10567,5,404.88
10703008,5118263,19991,5,147.65
10703219,3872603,19729,4,475.92
10703453,6035461,16637,5,148.18
10704230,3152877,2556,3,78.93
10706099,3861217,6450,1,435.74
10706331,313701,2027,4,156.65
10706471,281331,10611,1,376.34
10706588,4468754,8806,1,475.91
10707156,1416627,11618,2,497.4
10707648,479510,6884,2,25.33
10707952,2390480,399,3,412.29
10708101,3855519,5543,5,490.11
10708141,7818111,11921,1,389.97
10708171,7520443,8939,2,309.47
10708414,7765145,13761,4,371.53
10708924,6776950,1967,2,202.04
10709338,4772137,17460,4,31.65
10709917,5438243,16520,2,388.33
10710203,2462326,4615,4,474.57
10710539,6826287,11215,3,236.06
10712418,7654892,2064,4,190.69
10712869,6962397,15509,2,156.7
10713428,2006381,12123,4,183.88
10713618,3679482,2222,2,79.33
10713932,1090629,1461,1,87.12
10713933,3578741,759,3,294.8
10714664,3715183,19917,4,82.23
10714819,837080,19306,5,108.38
10714893,7636065,10268,5,407.5
10714895,3323138,11409,1,372.45
10715697,7042355,10460,1,143.86
10716111,2669496,18518,5,400.71
10716420,3981023,15876,4,96.3
10716583,439539,1201,1,378.54
10716836,3576707,3004,1,21.47
10717877,2659645,5469,3,336.04
10717898,5823998,8911,3,431.53
10718634,2435104,10536,5,497.09
10718929,4499262,7234,5,49.54
10719090,1969558,11166,4,106.69
10719770,4232694,19914,4,11.76
10719826,594864,8734,1,268.21
10720027,6757304,13348,1,68.93
10720391,5839179,3208,5,371.66
10721489,585671,18818,1,66.53
10722285,4536117,1197,4,449.73
10722328,2567283,1590,3,186.4
10722515,6879688,19670,5,343.54
10722639,7536827,17401,3,485.87
10722853,4344355,15621,2,393.26
10723360,3303866,13135,2,438.09
10725083,1578729,4171,2,374.27
10725496,6804806,14775,5,96.69
10725855,1017286,16732,2,403.58
10726290,4781208,10737,5,290.32
10726822,307878,2070,5,387.35
10726855,5431146,10135,2,296.04
10727732,705016,19303,4,495.6
10727734,3820799,14823,2,354.85
10728826,6223569,7423,3,110.68
10728910,1552880,19901,4,320.87
10728965,3423480,2223,1,93.09
10728995,5931801,12077,1,87.42
10729051,3608314,4699,5,237.48
10729248,3855519,12702,2,268.59
10729576,4650514,19648,4,158.03
10729786,3729335,4057,5,408.07
10729881,6480724,932,4,185.68
10730138,6685537,664,4,475.1
10730377,1592122,1374,4,266.4
10730600,4142448,3431,5,58.85
10730651,6605050,795,3,49.01
10730679,5101140,3708,5,172.17
10730800,7474615,9304,4,169.07
10731178,3211982,10999,2,437.53
10731218,382703,19277,2,48.29
10731591,829469,18611,2,31.75
10732340,3856622,18502,5,78.65
10732967,4495405,13554,5,495.18
10733216,3447025,19942,4,232.89
10733691,3097899,6227,4,25.59
10733719,6882466,5599,5,133.04
10733916,4137203,16754,5,14.89
10734365,1100873,17523,1,136.09
10734489,1347396,339,2,331.85
10734746,5290880,3370,2,28.95
10735348,5387541,10765,3,49.17
10735438,5500719,17615,5,345.05
10736063,2607999,15949,4,198.9
10736124,4208890,15306,1,438.6
10736561,4563905,330,1,72.6
10736690,2232015,15167,2,473.65
10736938,4467584,6308,3,14.39
10737077,4117721,15179,2,374.82
10737986,2387607,3076,3,274.87
10738103,4662505,9726,1,89.64
10738906,3881355,4693,2,238.48
10739091,391672,12701,3,82.16
10739363,6045956,10713,5,29.67
10739382,2485255,4256,5,317.52
10739592,7511974,14856,1,150.86
10739627,6595091,6017,4,51.19
10739943,899988,15948,2,72.9
10739961,662907,5318,5,216.07
10740575,2441427,8953,1,477.4
10740798,6763299,1201,2,378.54
10741411,1932407,13467,1,394.95
10742064,5843933,17249,2,32.82
10742731,4434131,17210,3,130.47
10743066,347562,2581,3,315.02
10743491,6719343,4541,2,163.94
10743726,7973434,16744,2,77.26
10744545,1712734,4526,3,251.24
10745321,6873029,9550,4,316.68
10745473,656257,12365,2,309.23
10746274,4234142,10194,3,173.16
10746466,7191541,13826,4,254.69
10746626,923431,14643,3,81.5
10747270,4665517,7140,5,126.54
10747489,1167060,3052,2,107.25
10748164,7901483,10522,1,75.72
10749285,560646,3900,3,235.58
10749611,4927685,19775,4,11.83
10751495,7850490,18009,2,342.62
10752652,1402730,6029,4,114.63
10754557,991367,1803,2,11.56
10755220,7119079,4621,1,185.72
10755548,84147,8576,5,209.15
10756122,7525866,17037,2,405.3
10756272,4119961,18906,4,217.41
10756349,5252090,11556,4,144.78
10756892,5153512,3458,1,463.63
10756951,7541269,17176,5,178.53
10757490,6772189,11852,5,457.15
10757597,7684926,11964,5,155.8
10758346,5798143,15249,4,10.38
10758397,6097019,7121,3,401.22
10758416,4960810,1485,1,99.94
10758687,3985335,18871,2,280.53
10759236,6919717,9828,2,90.31
10759821,6805864,13523,3,335.78
10760139,7171963,13930,1,277.81
10760207,2092606,7194,2,157.85
10760300,2741716,10980,1,13.25
10760370,3925910,11621,5,147.71
10760839,409121,14410,3,36.67
10760918,4483938,2604,1,420.5
10760997,6173030,17107,1,28.99
10761169,2235446,11146,2,456.29
10761422,5658178,5545,2,20.97
10762910,755773,1691,2,290.66
10763398,1814842,13785,4,188.55
10763439,6230082,4132,3,440.71
10763482,3619705,17499,3,79.81
10763702,3064072,18012,1,308.48
10763783,5821530,8429,5,430.91
10764110,2978127,19526,1,383.61
10765255,2359168,2838,1,243.54
10765281,1668051,16726,1,139.55
10765442,7322660,13361,2,208.73
10765505,3606869,4659,1,217.88
10765665,2615975,3522,5,201.16
10765963,6202342,2674,2,372.46
10766060,553694,17966,5,350.85
10766081,6483836,10624,2,174.1
10766525,6716709,13886,3,414.24
10766802,2301014,17720,5,279.14
10767364,2997668,1720,3,281.92
10767999,6154500,8198,4,240.05
10768369,3196936,3039,2,380.72
10768989,5504839,16764,3,193.75
10769391,2096740,1468,4,27.7
10769531,842523,17169,5,467.45
10769628,2392452,14296,5,388.52
10769861,2900647,3216,2,254.53
10770843,6629205,13510,5,93.38
10771038,6203187,101,4,59.96
10771098,6499048,9581,5,284.93
10771345,1318651,5024,5,146.8
10771814,4868433,13157,2,255.36
10772043,5723947,3979,4,376.68
10772810,7857001,14744,2,345.3
10773439,4495698,4272,3,167.31
10773743,4713190,7591,1,150.82
10774109,1406697,11857,3,401.9
10774211,4102590,18136,3,153.47
10775833,6249920,3641,4,398.44
10775875,6495481,7292,3,67.76
10776352,3827339,3554,1,351.34
10776816,6276415,5433,3,448.7
10777659,952837,18197,4,403.44
10777927,5722266,13664,1,32.3
10778331,7147220,5747,5,219.11
10778686,3504775,17686,2,47.62
10779008,3826831,15600,1,188.68
10780348,7005406,2474,3,184.34
10780723,6718542,9392,5,188.82
10781454,3265696,17103,1,329.04
10781476,5410987,5024,1,146.8
10782491,6898724,11740,3,62.95
10782565,5082609,1542,4,291.87
10783159,2398859,9366,5,75.62
10783885,5900036,17782,1,255.75
10783902,2873684,5638,2,441.83
10784038,480743,16353,4,111.17
10784102,6368687,16655,2,295.9
10784215,2524953,8866,4,295.36
10784531,6094010,18722,5,50.96
10784707,2624445,10660,2,453.59
10784733,5247554,4660,2,93.9
10785531,3539707,10701,4,343.66
10785576,4114736,10129,2,102.59
10785646,2518262,12080,2,117.44
10785971,7678793,3783,1,279.85
10786191,7979036,15272,5,473.5
10786879,6032897,2039,5,192.06
10786910,6488074,16392,3,406.18
10787031,2538923,1728,3,353.81
10787480,7207146,6257,4,377.85
10788211,6835263,18560,2,318.57
10788431,6306718,18109,5,20.7
10788539,1788529,151,1,405.2
10788583,4196102,16220,2,193.67
10789399,361944,13152,2,169.28
10789428,460798,4071,3,368.78
10789895,3769935,17712,5,9.29
10790371,2437332,9827,5,467.69
10790696,4916536,8,2,262.73
10790770,3767620,6329,3,390.1
10790956,1410002,17631,1,469.35
10792115,5719120,12386,3,401.35
10792139,7379355,18695,4,362.62
10792309,3748100,10039,3,98.16
10792321,5668986,18060,4,363.48
10792956,1245147,17943,2,259.57
10793087,3685842,6848,2,14.86
10793480,447249,8552,2,37.59
10793559,1580133,9824,1,408.71
10793626,6865307,2416,1,56.62
10794345,1157493,15967,1,110.68
10794924,7833066,9961,4,83.84
10794965,6061216,9080,2,101.8
10795230,1115985,14072,1,438.52
10795443,7121157,6871,5,125.99
10795924,5917115,17579,2,237.6
10796088,5577903,4737,4,147.37
10796661,7396429,15296,4,278.62
10797449,5955004,2489,2,100.16
10797964,2875428,18454,5,193.01
10797972,1320952,14727,4,433.02
10798170,3931252,14738,4,455.93
10798312,3751276,8878,2,141.15
10798318,1235390,19739,2,480.1
10798776,5472645,17934,5,355.87
10798782,3062847,16105,3,139.25
10798792,961628,16999,4,288.8
10799547,6127362,9790,2,233.68
10799973,1593446,17688,2,435.42
10799979,1673501,6605,3,493.85
10801610,6200473,13738,5,424.35
10801777,6704212,18159,4,463.07
10802923,3570865,1135,1,332.62
10802974,1618339,5085,1,67.41
10803540,3719397,5023,3,255.17
10804500,2847626,3617,3,405.36
10804599,129184,339,1,331.85
10804929,648374,12004,5,60.21
10805000,3202889,6057,5,227.83
10805281,4527009,7489,1,64.31
10805930,71681,7758,5,383.56
10806841,2196845,11334,3,46.09
10806965,1574560,9767,2,362.96
10807509,2549334,6380,5,7.21
10807576,1335694,3520,5,97.71
10807645,7414907,15856,5,108.36
10807699,6872186,11190,4,125.34
10809395,6813126,15848,4,207.11
10809670,2868092,17066,2,227.91
10809683,3553972,8279,5,457.75
10809715,6063552,16836,2,393.51
10810132,3272994,17680,1,236.21
10810378,7593565,19205,2,251.42
10810553,6860906,19180,1,82.62
10810636,6059619,4409,1,452.84
10811573,6145649,3928,4,130.06
10811876,457896,2636,5,350.91
10812680,2904718,10186,4,473.6
10812890,4545844,5087,4,320.31
10813029,6057548,18887,4,77.55
10813491,2717595,5078,1,166.49
10813859,2301014,4564,2,333.71
10814123,6422935,12838,2,88.06
10814634,654913,15785,2,149.41
10815090,3014628,1426,1,15.51
10815677,5128649,19749,5,188.84
10815879,4936821,6789,1,106.92
10816837,4410346,13007,4,390.83
10817006,83075,14821,1,316.29
10817481,7833772,6,2,406.48
10817612,4792479,5181,5,253.47
10818225,7814868,4188,4,296.85
10818235,6249920,13396,5,340.59
10818365,3147283,3320,5,351.51
10818446,192093,9340,5,287.77
10818887,4827196,18761,1,52.84
10818951,7877114,15189,4,391.55
10819006,7808519,14984,4,415.5
10819056,3973007,13578,2,498.79
10819183,1486304,14670,3,175.1
10820161,3524389,5631,1,209.63
10820714,2605415,18867,3,332.21
10820788,5176076,11458,3,134.3
10820905,317649,18365,3,165.36
10822153,4813797,2957,5,277.6
10822442,5463911,10564,1,302.06
10823149,1272426,1807,1,231.43
10823557,1445472,12555,5,256.91
10823888,1665913,16603,3,420.29
10824120,5656378,12536,2,364.07
10825203,5217127,14863,1,184.88
10825296,5506169,1687,3,106.0
10825601,6255924,172,2,251.17
10825728,2745432,8211,3,49.83
10825832,2038325,3223,1,402.31
10826422,6354809,8573,3,8.57
10826911,467383,4619,2,434.11
10826991,758764,6275,4,277.75
10827917,6027988,19749,1,188.84
10828482,767366,1161,1,303.6
10828524,2946205,15889,4,313.3
10829027,2468849,19499,4,101.57
10829034,2177098,3287,5,363.91
10829375,225838,16976,1,414.59
10829647,4767591,14222,2,27.47
10830104,5210648,12755,3,247.75
10830399,6756803,15020,3,335.49
10830732,3877449,4250,4,399.27
10830747,1926086,14615,1,91.95
10830790,1907860,2753,4,245.19
10830796,4492076,6418,2,241.7
10831587,1473063,19536,5,383.15
10832164,3137725,656,1,148.39
10832252,5939319,1738,5,99.68
10832278,2955731,13189,1,113.5
10832366,3475257,16115,5,140.62
10833539,3827091,6893,2,497.61
10833611,5183386,15304,4,121.19
10833874,1318651,15938,3,173.8
10833896,3140910,8896,4,43.5
10833979,3931252,13195,1,440.8
10834251,738784,214,5,209.55
10834285,7349498,5553,3,194.19
10834782,1962776,15768,1,362.54
10835218,3469789,8719,2,136.82
10835261,2580955,3793,1,328.54
10835290,3871371,8179,4,203.88
10835603,4521387,17892,4,471.02
10835608,6236473,13227,2,267.43
10835721,6722068,3399,1,190.49
10836435,7145417,6439,1,312.61
10836545,4160205,2842,2,350.89
10837012,4754491,12958,1,196.49
10837143,7276266,3564,5,402.16
10837546,4451571,14767,5,294.83
10838846,5251,18953,3,72.29
10839311,4238016,6689,3,114.05
10839368,4811316,13152,1,169.28
10839387,6909544,8212,3,168.83
10840043,4940855,18497,2,297.84
10840224,1337931,4569,4,387.49
10840611,3754138,15338,2,143.59
10841695,7038001,9536,3,413.25
10841826,7139598,5525,1,132.03
10842603,1606491,3388,1,290.59
10842690,2387607,14030,4,99.03
10843429,975002,15616,2,363.82
10843579,3614120,13221,3,34.66
10844189,3861147,5697,1,491.23
10845269,979515,11669,4,286.43
10845384,377091,11970,5,240.6
10845472,2221513,5842,4,101.97
10845479,2278139,14311,2,187.03
10845539,6482983,8185,4,337.65
10845959,6966675,13910,1,246.15
10846019,3748146,19172,3,371.22
10846367,5976752,7376,1,359.37
10848361,423637,6129,1,309.52
10848702,2477258,4798,4,244.13
10849306,5473771,4305,3,242.44
10849562,5161590,15861,2,258.86
10849619,4957624,19309,5,370.08
10849811,7720275,14570,1,119.75
10851047,6790207,3195,3,77.08
10851346,3328326,11031,3,146.86
10851455,4908768,12866,1,89.72
10852159,2894679,5305,2,382.23
10852472,2244063,19656,2,281.15
10852956,7208908,11290,2,198.57
10853081,1741973,15525,2,169.42
10853328,7133873,10802,1,280.66
10853442,4905733,11872,4,73.18
10853458,7091875,3608,5,357.67
10853777,3351594,189,5,35.19
10854383,7527060,2833,1,141.35
10854605,5692038,3455,3,376.91
10854683,2142078,8425,5,82.97
10854919,2383886,457,4,368.99
10854944,3754800,13538,2,259.7
10855151,5404281,12136,1,26.81
10855455,1727352,11314,4,122.64
10855809,5253952,11193,1,450.4
10856008,916068,7335,3,444.57
10856322,5196874,10166,3,67.75
10856507,1925888,10667,5,25.74
10856838,7519897,13284,1,331.65
10857052,5522703,11609,1,263.15
10858129,689182,15244,2,355.64
10858241,2663012,7948,4,254.69
10858472,6382590,14415,3,321.1
10858593,1384691,13351,5,181.64
10859069,628429,19903,3,277.91
10859264,5595172,16068,2,43.72
10859355,6383034,7878,4,121.45
10860128,1100731,1286,1,48.98
10862101,4603037,11601,4,281.91
10863456,6415526,14893,4,449.57
10863604,7711568,15084,4,94.17
10863794,4410346,15733,3,22.65
10864316,1340820,6796,2,421.38
10864371,342640,14742,1,441.73
10864947,6924757,3411,5,433.19
10865155,5730722,3245,4,497.09
10865515,232240,15788,3,483.64
10865687,7398487,19001,5,222.67
10865769,4027181,17939,3,260.64
10866545,5062587,3722,5,392.44
10867090,4597047,4841,5,168.91
10867208,7237613,6639,4,307.34
10867652,3262389,19202,1,337.22
10867685,441696,9098,3,342.16
10867799,7424612,17955,4,77.81
10868639,4817579,5564,3,228.59
10868654,5265000,14149,4,113.53
10868804,6641374,13888,3,291.31
10868846,4352148,10511,4,122.06
10868957,3483944,9731,4,326.84
10869164,1785217,3877,1,10.09
10870037,2537941,17981,1,409.27
10870105,2055764,12468,1,148.9
10870444,5943692,11665,1,477.72
10870512,7388295,12600,3,130.75
10871026,5348200,3454,1,190.7
10871134,6727448,10441,2,20.44
10871209,3261378,9823,3,362.79
10873517,6535275,6458,2,233.26
10873860,1652807,13111,4,252.53
10873883,7937627,3852,5,331.67
10875067,4875925,6557,5,392.58
10875184,455722,9871,2,250.81
10876886,7380529,1126,5,282.37
10876902,522287,14581,5,399.7
10879009,5263444,19517,4,84.86
10879171,7834941,5073,1,474.1
10879927,6699323,10019,3,204.68
10880214,257758,6879,4,76.09
10880429,3724117,16662,2,344.89
10880818,7163924,1966,4,349.85
10880884,7451200,5222,2,354.06
10882086,2476965,7839,1,142.93
10882473,7236607,11155,1,135.48
10882951,6199566,17543,2,271.03
10883017,1129042,4141,2,21.25
10883277,3151520,19026,2,111.76
10883655,4772949,15702,1,349.81
10883662,5168894,2079,5,419.66
10884496,6565329,952,1,334.57
10884901,2746302,1171,2,53.5
10885084,7279280,9596,2,338.56
10885292,4003321,5272,1,49.72
10885353,4501523,17537,3,35.0
10885655,5092773,2740,3,149.81
10886997,7262471,13075,5,108.02
10887522,7078386,5235,4,8.13
10887759,6217404,19972,2,22.85
10887833,5322341,18869,2,269.86
10888409,2055764,19837,5,318.94
10888516,1898536,3253,3,256.78
10889021,3890446,18532,3,355.21
10889272,2109177,15039,5,97.24
10889299,7030304,16302,2,192.27
10889895,6401279,8521,3,82.69
10890640,5513435,7665,4,141.9
10890897,5983922,8217,4,116.06
10891647,4900613,118,3,290.25
10891691,690612,6722,1,399.71
10892073,7014258,4486,3,157.72
10892270,2078531,4982,1,340.27
10893560,4779649,14138,2,423.65
10893621,5430600,5091,3,294.41
10893894,2303392,7103,1,33.15
10894024,2072754,8884,3,19.22
10894517,2917823,110,3,224.63
10895367,6094704,4114,2,279.62
10895951,4452320,6992,5,295.29
10896034,3646588,2207,3,359.58
10896878,5107341,10360,2,74.67
10897455,3901276,19191,1,201.59
10897889,5549961,17295,5,80.27
10898376,6358130,6567,3,450.72
10898761,3291705,12490,2,246.02
10899057,2463199,6233,3,253.88
10899347,4180592,10331,5,424.27
10900102,3249371,431,2,376.84
10900202,5157432,5413,1,38.98
10900279,1122773,474,1,280.66
10901122,3081829,9889,4,62.77
10901192,3532410,9668,2,33.57
10902002,1957921,17627,2,463.7
10902042,7146912,452,1,441.97
10902809,7122092,11064,1,118.36
10903710,2087124,5262,5,43.0
10904129,1929365,15531,4,485.48
10904298,5699442,16931,1,389.11
10904322,6964890,18892,5,448.51
10905118,5190889,19129,3,293.26
10905430,708399,6851,2,379.1
10905903,2750415,16393,1,466.37
10906069,6018380,209,4,446.75
10906148,5651001,18030,1,389.46
10906294,5852008,8880,4,384.35
10906376,3548340,4946,2,41.27
10907377,4915433,574,2,334.27
10907846,1372484,2838,3,243.54
10908126,6542838,19203,1,30.96
10908327,3444456,19959,1,352.55
10908371,2731865,6896,2,436.27
10910200,7575620,10348,2,237.42
10910523,6111095,14626,3,365.28
10910735,4945684,9099,4,193.69
10911493,2324614,5826,3,88.12
10911917,7674755,6162,3,172.33
10912102,7593870,19819,5,148.34
10912498,2631810,4831,5,421.19
10913059,3909252,6854,2,51.19
10913151,3763769,3457,5,178.27
10913320,1901212,9600,1,410.14
10913322,6469418,5793,1,62.61
10913788,5111651,10020,1,148.13
10914493,1664221,15776,3,376.25
10914653,7320087,19609,1,180.07
10914768,5861330,16075,1,453.08
10914909,4816783,10567,2,404.88
10915297,3558592,18559,1,25.46
10915401,411800,8187,5,263.58
10915836,4749984,12727,4,453.96
10915897,6568922,5197,1,382.23
10916625,5368759,13980,5,412.92
10916917,2796204,5903,5,466.54
10917271,5285945,10062,2,28.0
10917403,3751988,8445,1,463.32
10917516,2844683,15765,3,240.57
10917573,7990458,19352,1,28.8
10917964,2006530,18146,5,50.87
10918215,523148,11557,5,465.12
10918630,7817710,4465,1,26.39
10918988,2978127,13960,5,277.19
10919589,3766650,9590,4,200.52
10920076,2724077,8124,2,429.44
10920760,6489979,5080,3,205.14
10921346,2175656,9924,3,497.65
10921507,6850851,13534,3,53.71
10922762,658745,1029,4,493.95
10922961,292889,16793,5,462.73
10923574,6491869,18241,3,431.33
10923962,6012252,2295,5,28.97
10924068,2632617,5732,1,188.05
10924119,7365993,4559,2,259.15
10924385,6829617,5461,1,460.17
10925404,4094261,6844,2,439.54
10925790,136024,15096,5,484.15
10925938,4840088,1580,3,310.22
10926031,2747061,14822,2,497.97
10926473,3699411,648,1,494.51
10926824,7290771,11072,4,481.81
10927519,4108870,4827,3,129.99
10927956,7657455,8472,5,31.02
10928898,3678128,8513,1,57.67
10929945,2125170,14328,5,123.51
10930131,1833902,12871,4,63.31
10930340,1826083,5305,4,382.23
10930435,7236883,11986,3,85.75
10931083,3717508,7651,3,108.54
10931154,6606227,9302,3,35.41
10931272,791967,15594,3,268.06
10931434,6342241,2778,5,292.75
10931454,3657049,15671,5,399.14
10931679,6361833,3489,3,421.53
10932078,4875925,11641,2,352.15
10933781,7737121,11358,4,184.3
10934796,2477258,15366,4,314.11
10935284,2493904,11908,3,161.6
10935903,5435683,13051,3,359.65
10935931,5861330,401,2,239.98
10936801,42064,5147,1,244.45
10937401,4103600,9226,5,21.34
10937445,3763838,18596,5,106.36
10937518,5226700,19936,3,127.12
10937577,7560697,19414,4,238.4
10939216,5003740,17237,5,22.18
10939873,6136968,3929,4,316.59
10940143,3906104,3979,3,376.68
10940219,3058511,18466,5,125.64
10940252,7247510,5826,4,88.12
10940303,4922330,933,3,492.14
10940566,3685046,18446,3,344.01
10940569,3153201,17993,2,398.31
10940817,4758982,4773,4,206.02
10940859,961628,6475,4,432.72
10941011,6400619,14655,2,284.52
10941492,1831431,11349,5,345.23
10941894,3398458,14351,5,149.04
10941972,3860351,8811,4,18.6
10941978,1141135,5944,3,388.51
10942137,5285945,2513,5,102.47
10942609,6437681,8332,5,387.4
10942630,7506469,3257,2,29.4
10942848,3492702,9268,5,145.14
10943185,4719220,134,4,403.83
10943422,2268408,17428,4,221.7
10943488,617428,10249,1,410.23
10943962,6857232,18659,3,309.84
10944117,4808362,17126,4,481.22
10944289,4400502,16961,3,148.35
10944981,5832517,4907,3,288.43
10945179,976333,7922,1,209.93
10945860,7569363,7845,1,156.58
10945970,3319805,8878,1,141.15
10946513,4970458,971,2,370.72
10947329,1178485,8180,1,43.54
10947582,2133132,1286,2,48.98
10947829,7404508,10176,3,333.77
10948759,363131,19167,5,480.21
10949563,646005,4856,2,403.95
10950045,64391,6475,5,432.72
10950596,762368,17062,4,366.53
10950681,5820637,11683,1,122.11
10950872,3004160,5940,2,410.35
10950893,3780688,18236,4,70.03
10951061,7782614,12789,3,262.81
10951127,5810472,17082,3,141.55
10952348,6619443,19043,1,18.1
10953079,6579010,736,2,213.91
10953110,5292809,6997,3,294.56
10953130,521312,13888,3,291.31
10953296,6587019,2875,1,170.3
10954080,3796380,8254,1,431.59
10954221,3926328,11493,5,26.12
10955522,1272426,13819,5,343.44
10955748,2902178,4613,5,286.72
10956960,7513553,4265,2,388.01
10958662,7705869,13341,5,322.14
10959469,977807,8498,4,344.67
10959650,3831889,7784,4,250.8
10959683,3013068,12364,5,180.51
10959898,629640,12233,3,297.83
10960396,1182214,16191,3,328.39
10960662,3981675,8236,4,322.38
10961669,1752715,8454,5,158.52
10961726,4874796,5009,3,58.6
10961742,31945,2733,5,325.32
10962456,2748299,14746,1,354.92
10962861,3761680,11759,2,249.5
10964754,6240564,4313,1,256.42
10965836,7234044,15487,3,56.27
10966081,1951744,9542,3,89.34
10966299,332873,14621,4,193.36
10966555,4821708,4212,3,237.26
10967450,7089572,1435,1,431.01
10967465,4228195,14040,2,221.7
10967490,6401279,14813,1,264.14
10968275,2200427,2147,5,236.89
10968363,1626511,16285,1,89.06
10968520,2724077,2963,3,399.85
10968620,5430209,2564,1,495.72
10968999,3748054,14553,4,405.05
10969179,4393817,18001,5,487.69
10969661,1407344,12337,4,151.3
10970159,5273774,14315,5,461.75
10970887,7775778,3881,2,409.28
10971838,2019282,13722,4,70.88
10972183,2923026,8076,4,361.82
10972248,3909204,16900,1,301.43
10973336,744675,19376,2,188.94
10974320,7885138,7192,2,183.72
10974445,5217127,6043,5,444.13
10974665,5788592,7135,2,335.86
10975617,5204794,11187,5,126.33
10976616,7213638,16558,1,206.89
10976643,5860386,4993,1,324.98
10976898,7743348,6565,2,104.16
10976931,3612804,19662,5,415.43
10977102,2545697,568,2,489.11
10977201,1911464,1941,4,167.94
10977248,6280829,10425,2,408.81
10977662,5962505,1942,3,499.13
10977678,5594860,15589,1,310.99
10977906,7420134,3782,1,318.15
10978763,421740,7181,3,71.92
10979084,4797909,9121,4,456.27
10979157,7568327,10304,2,421.06
10979160,3947085,9226,2,21.34
10980129,1320336,9551,4,254.49
10981390,5901349,18785,4,84.45
10981433,5582796,3262,4,197.64
10981584,6915685,9982,4,349.98
10981887,4838913,16287,4,278.71
10982042,7236933,8327,4,233.64
10982072,3294635,10508,3,498.86
10982658,655861,6887,5,376.75
10983999,6247960,5208,2,284.57
10985885,1216048,6778,1,493.38
10987609,2787974,6034,5,102.65
10987690,2234752,7382,1,112.72
10988242,2747061,3461,3,400.19
10989480,6186403,1232,5,457.27
10992042,4946797,2052,1,351.05
10992199,7627817,12174,2,218.29
10992989,1079117,8009,4,267.89
10993023,7087723,1611,5,397.52
10993967,7682281,8699,4,9.41
10994675,5747142,6619,2,382.78
10995313,6224684,11572,1,250.05
10996055,2532120,19411,5,140.22
10997047,7977909,10713,2,29.67
10997409,1653600,12939,2,484.17
10997700,7565411,11466,5,496.41
10999427,3460743,6146,3,309.42
10999502,5183383,15514,4,118.54
10999554,4734345,11489,4,343.36
10999843,2076227,3182,3,27.27
10999919,5074694,8904,4,406.44
10999998,2864325,5037,2,487.97
11000893,5091176,16261,3,173.96
11001329,6099549,18781,2,380.57
11001476,7306613,96,3,74.7
11002339,4200891,6335,1,440.9
11002525,5468760,8600,4,288.32
11002876,7682300,2692,5,113.2
11003285,4127101,10558,2,60.68
11003937,6052657,4134,5,404.84
11004462,1110656,18832,2,459.58
11004609,7290366,11876,3,381.86
11004705,6332005,2769,3,149.79
11004767,6570204,13364,2,339.6
11005500,6498475,12608,3,68.77
11005979,1365016,3017,2,257.88
11006042,3186098,18192,5,350.07
11006108,1471506,1245,1,70.16
11006998,106293,9488,1,48.0
11008363,1609229,3912,3,22.76
11008366,2691379,13020,2,192.11
11008892,1143638,13162,1,79.68
11009130,5971544,4001,1,367.11
11009395,3011132,1773,5,144.63
11011448,2886573,18126,3,111.36
11011714,2096740,5552,4,268.43
11012316,5166884,3016,2,75.87
11013499,3472952,6462,1,317.32
11013760,5086675,9917,1,35.27
11014244,5117013,15318,5,288.66
11014662,2170474,2055,4,17.95
11016599,1783104,16966,2,383.5
11016629,7565843,18166,5,60.23
11017052,2039925,3587,2,283.58
11018893,752970,7786,2,487.52
11019894,7958520,13972,4,114.22
11020059,3103262,7783,4,251.6
11020256,1714241,17139,5,199.9
11021269,394851,18410,2,299.52
11021396,3620215,2923,5,348.71
11021697,142806,14349,4,163.56
11021712,7200733,1757,2,342.81
11021997,2591535,16128,4,441.51
11022055,1250709,6869,3,199.62
11022755,1996179,13510,2,93.38
11023100,7310039,9002,3,104.73
11023811,472553,9549,1,401.07
11024144,4562325,1412,5,123.51
11024368,7223062,1772,4,138.12
11025595,3445791,14426,3,465.14
11025819,7781320,19943,4,229.62
11025920,2818709,15967,4,110.68
11026040,7397513,9407,3,485.79
11026828,2517147,3299,4,438.34
11027339,608163,13632,1,378.25
11027401,4423412,10248,5,154.21
11027409,7163112,15805,1,473.14
11027499,3869528,6806,1,157.99
11027860,7588019,1903,3,24.22
11027979,2490924,6325,5,417.4
11028628,3594119,767,1,305.59
11028855,5471506,1186,2,165.2
11028923,703965,14486,5,146.07
11029210,4930622,9261,5,496.71
11029529,1037874,3922,5,461.47
11029788,7308939,6249,1,458.47
11029893,6342534,7547,5,141.36
11029915,2855128,1479,3,300.11
11029937,3996165,19485,1,202.74
11030694,4521387,8350,3,249.72
11030717,3045359,5553,3,194.19
11030935,7506121,5746,3,303.85
11031045,2816914,896,1,134.51
11031050,977807,5297,1,153.95
11031422,5137019,7793,3,322.9
11031726,4825355,11554,1,350.33
11033559,4909089,14670,3,175.1
11033650,7407178,13032,3,461.29
11034985,5198460,15192,5,285.49
11035331,4823977,14281,5,294.35
11035468,3495087,16212,4,125.41
11036356,5413609,11392,4,82.59
11036394,3627989,14879,1,404.9
11036458,7253954,5527,3,453.34
11036749,5991913,18791,1,41.04
11036788,4913565,17699,3,284.4
11036797,516603,1326,3,18.15
11037268,6314298,12204,4,157.95
