order_items_id,product_id,order_id,quantity,unit_price
7649195,526,6970833,1,89.31
7649602,15238,3438895,5,372.91
7650472,6562,4668669,1,494.98
7650495,14447,1088063,4,427.99
7650803,4898,6733124,1,198.99
7651105,16204,3728760,1,474.13
7652151,13040,7431681,4,248.62
7653032,16739,4978969,2,463.82
7653455,7168,464896,5,89.8
7653469,7045,7820389,5,92.84
7654034,12464,6475075,2,497.95
7654050,11409,5472645,3,372.45
7654328,10190,3271588,2,117.78
7654952,8811,2547057,5,18.6
7655187,16737,850706,5,23.53
7655566,13580,5183947,3,347.71
7655872,1947,253526,4,48.29
7656509,16412,5175086,2,90.88
7657114,19560,189516,5,213.46
7657768,18777,7167930,3,463.83
7658354,1732,1260882,1,134.23
7658610,528,1424543,1,84.5
7658732,1470,719228,5,56.88
7658767,6508,3740417,4,176.83
7659001,8073,7483304,1,43.46
7659162,1919,6160687,4,489.36
7659674,2664,2643202,2,374.0
7660202,17689,955358,3,41.12
7660256,5523,5643797,3,200.53
7660406,17474,3524690,1,63.27
7660626,13551,6593957,3,284.88
7661367,16655,4857085,2,295.9
7661379,11358,1000692,1,184.3
7661946,10425,5704066,4,408.81
7662678,8864,6374553,1,456.3
7662925,1152,6334303,4,365.01
7663069,14928,6789,1,472.59
7663150,3360,4066784,3,55.5
7663156,9497,975754,1,250.92
7663409,16284,703798,3,129.57
7663537,3320,7870092,1,351.51
7663656,19040,7168140,2,14.53
7663906,10836,961628,2,259.72
7664041,9718,577760,4,150.25
7664680,10046,1227336,1,467.02
7664998,14738,5084409,1,455.93
7665189,15911,4042174,3,492.98
7665938,1269,5673130,4,171.54
7666002,11993,1890864,5,13.85
7667488,8087,3986336,4,201.15
7667626,12348,7133431,3,185.54
7667630,11944,265716,1,208.84
7668609,1504,1721868,5,101.89
7670122,8677,5017375,4,376.09
7670793,210,7406972,1,399.88
7671111,10011,5100163,4,438.01
7671510,14738,4372394,5,455.93
7672039,1194,5407893,5,185.24
7672135,17724,4719027,3,60.23
7672211,9301,7253378,2,276.32
7672439,12977,7268263,5,388.46
7672767,5584,493012,2,124.23
7672916,2454,7758861,3,352.0
7673104,8282,4752821,3,210.44
7673184,19663,1837033,5,489.22
7673199,8680,6833069,3,364.95
7674872,16455,2822616,4,261.53
7675094,16305,1023857,1,398.44
7675172,1110,4937628,5,65.21
7675188,9339,507930,2,27.0
7675679,8366,7033929,5,382.97
7675683,7461,5480109,2,497.85
7676132,13456,3423538,4,19.41
7676183,14001,4566532,4,419.42
7676440,5336,3118315,4,33.94
7677785,13112,7320605,2,89.46
7678194,2573,6253078,5,109.15
7678262,4833,4447394,3,31.53
7678647,15534,7411666,4,249.68
7679363,3012,6893097,3,52.74
7679664,4188,807252,1,296.85
7679899,17213,7944983,3,495.58
7680544,4670,7366979,1,263.28
7680579,19164,4705718,3,82.25
7680814,1467,71681,5,133.5
7681490,7877,7547053,5,291.12
7681784,11181,6784723,5,397.72
7682500,9074,1257702,1,275.88
7683482,1263,454459,1,296.93
7683589,7803,7241332,1,321.3
7685077,16766,677953,1,359.6
7685387,8078,6076576,4,402.11
7685486,13478,329025,4,70.64
7685938,3112,2605415,3,319.38
7686269,18472,2164045,5,448.31
7686286,18798,2846238,2,65.24
7686568,4392,1777007,5,94.77
7687035,11806,7511992,1,359.11
7687111,12205,5373702,5,183.94
7687410,2528,452696,4,15.69
7687867,18868,7965315,2,223.88
7688109,1700,3874043,3,484.3
7688510,3828,2471440,5,413.46
7689245,13290,3179345,4,131.98
7689300,19036,1705289,5,187.41
7689644,4692,3446146,1,443.15
7692004,7351,6890684,2,182.18
7693201,19267,4713276,2,330.33
7693468,10370,1778871,1,376.62
7694456,7400,2308250,1,294.29
7694895,13429,140566,1,53.15
7695051,18182,2926653,4,202.8
7695342,194,6635230,4,422.59
7696028,17432,4257252,3,121.29
7696575,17614,7063188,2,337.74
7696962,14604,3015835,4,207.1
7696983,12914,5324253,1,311.34
7697269,8141,1493132,3,128.83
7697476,10610,1527646,4,191.16
7697678,11342,1686052,4,363.2
7697774,13089,7443474,1,33.9
7697819,10420,5763760,1,38.23
7697828,1413,2383969,4,476.12
7698770,7245,1816787,5,327.84
7699044,18813,999858,1,285.86
7699143,4205,461425,4,303.33
7699344,8894,6791414,3,323.52
7701468,1896,5185035,5,338.5
7701522,1128,7232798,4,271.95
7701984,13626,7469727,3,200.18
7702723,10157,2433023,2,351.83
7703219,16163,763259,4,499.1
7703335,13386,6168448,4,89.01
7703773,10421,5747998,3,54.42
7704039,14377,3995807,4,387.46
7704204,16998,3954662,3,338.73
7704257,10908,7441733,1,186.43
7704719,5998,4542372,4,11.26
7705734,18903,6667535,5,20.93
7705983,5063,3004160,1,116.59
7707053,19108,7384547,1,483.31
7707933,10955,2438471,3,184.96
7707979,16682,4428373,1,244.91
7709428,18176,5523424,5,329.93
7709507,1425,1937807,5,143.26
7710519,17737,3136812,4,368.56
7710571,11300,4399824,2,63.59
7710617,18218,3349807,3,293.15
7710694,5442,1144250,2,463.71
7710894,6473,2655390,5,281.69
7711059,16345,7424593,2,347.88
7711218,12783,4327313,4,428.71
7711336,7420,2979217,2,223.23
7711590,8009,4509899,1,267.89
7712162,11635,3080494,3,133.98
7712191,1226,4026319,1,277.49
7712234,5497,3366771,2,369.13
7712820,15332,6985806,4,78.97
7712946,4419,2123493,4,204.25
7713830,18311,586724,5,226.4
7714543,9456,1646242,1,387.24
7715186,16424,2217397,4,11.99
7715204,7383,6664085,5,244.78
7716096,16093,6143674,4,121.79
7716594,6727,4905227,4,139.22
7716677,4233,217730,3,396.38
7717233,9794,3141720,1,419.12
7717475,18000,2821367,4,228.62
7717704,10434,3657049,1,53.09
7718341,11034,3244396,4,57.71
7718974,4686,6950886,1,52.46
7719766,16631,4681725,2,242.71
7720090,13052,869801,1,228.29
7720193,17407,2940293,2,219.27
7720966,5221,2587145,3,494.67
7721145,9348,857492,4,353.19
7721983,4658,6193518,3,388.1
7722151,10114,4406191,3,50.6
7722586,8439,1149335,4,94.08
7722607,11772,81895,3,167.25
7722643,8797,1421274,2,277.7
7722773,4629,3544039,1,191.33
7722808,14527,4370855,4,217.18
7723423,19464,6872186,4,348.18
7723769,7049,3948963,4,80.08
7723940,19465,5489270,4,344.2
7724017,6329,7552375,2,390.1
7724068,7102,6064069,5,451.06
7724704,13988,6328553,4,436.87
7725436,12961,4940855,3,140.77
7726048,8753,6193915,1,458.73
7726212,17553,4212558,5,428.27
7726824,11083,1419674,2,341.68
7727316,442,6860826,5,360.73
7728415,19864,5538615,3,474.54
7728615,1983,2131724,3,434.56
7728941,12539,5173888,5,498.68
7729472,2290,6049018,3,71.81
7729491,16449,4723162,5,58.27
7729840,4874,3371143,4,493.35
7729942,19693,1383783,2,48.57
7731002,6431,7741293,4,200.72
7731100,6594,3214879,2,469.76
7731388,17032,6415019,2,84.78
7731537,7343,831447,3,133.31
7731686,17734,7658833,5,257.03
7731878,17229,6417072,1,433.88
7732193,19989,7047583,1,254.26
7732806,8521,725212,3,82.69
7732883,8403,2762824,5,199.33
7733176,8221,6441066,4,206.28
7733658,17211,7536952,2,122.28
7733862,13828,5229762,2,286.98
7734050,15742,5530369,4,305.63
7734205,18031,5427580,1,336.91
7734231,18690,6535275,2,440.11
7734536,3149,6920076,3,435.92
7734857,12872,3626495,4,226.39
7735120,2275,5219759,2,54.01
7735518,14343,3670631,5,31.12
7735752,18991,271513,3,128.06
7736121,6929,7062723,5,9.86
7736140,3957,2275960,3,96.74
7736305,15253,4706559,2,90.31
7736363,8401,5522476,4,418.17
7736981,6349,5113667,4,34.79
7737630,10793,3114919,1,312.87
7737657,5696,7902368,2,478.3
7737693,18783,6423662,5,356.15
7738203,7275,5670978,3,321.03
7738546,19127,3080802,1,391.93
7738935,19691,7074958,4,332.27
7739401,11990,986670,5,392.03
7739913,10971,3787298,2,301.81
7740132,16694,1742621,3,446.44
7740353,9903,6863698,2,195.39
7740384,19069,424438,4,97.81
7740438,18110,7921025,3,318.58
7740622,1559,4076070,2,492.53
7741228,17669,6801409,1,296.26
7742458,2319,7638903,4,300.19
7743209,2777,4790838,3,143.09
7743566,8478,7036291,3,296.08
7744383,11266,3958125,3,315.09
7744414,17718,2582289,2,39.86
7744511,13833,3879998,4,269.4
7744533,3679,413033,3,328.52
7744878,19609,2553882,5,180.07
7745076,11851,4685256,2,146.67
7745359,18101,7514168,3,76.96
7745724,10554,2182488,5,357.69
7745828,19582,7175526,4,51.4
7746031,3249,4374780,5,163.17
7746324,498,4074450,2,493.24
7746394,4619,2757916,2,434.11
7746676,15535,7949548,2,121.26
7746781,3639,5435248,5,480.4
7746800,2648,6568922,2,497.79
7746807,19009,5095893,3,71.01
7747615,15739,5681329,2,154.05
7748243,8657,5329172,5,287.54
7748974,10059,2897428,4,371.58
7749232,4526,7793959,1,251.24
7749315,3606,5366129,1,499.62
7749317,1005,7693697,3,208.02
7749470,4122,6732345,5,254.54
7749534,17041,917603,3,210.27
7749969,8580,6109639,3,271.58
7750332,7672,5262298,1,379.51
7750346,2382,6691009,2,65.48
7751277,13,2938432,3,299.74
7751589,16268,3957219,5,25.82
7752772,8249,6032897,2,22.83
7752813,9325,5374503,2,250.0
7753107,15686,6048267,1,98.36
7753424,15207,7739788,5,425.74
7753851,8564,3029763,3,333.03
7753986,9932,2388741,4,381.17
7754048,7176,3335912,1,268.95
7754305,16864,1488474,5,467.63
7755185,3184,4923254,4,477.31
7755307,16440,2924840,5,116.31
7756923,14115,6517939,4,334.31
7757539,7701,5010310,4,394.36
7758896,7645,7854340,3,357.92
7759801,6667,2640295,3,375.92
7760134,50,2523360,2,150.78
7761889,9341,682881,1,54.31
7762230,16195,2810885,3,324.55
7763716,17330,5087482,4,194.29
7765578,13949,2523630,3,326.71
7765769,2511,7045689,3,104.4
7765819,5443,465110,3,332.89
7765982,411,1455265,1,306.75
7766314,19246,2472294,5,105.96
7766613,697,2722031,4,461.43
7767490,7049,1010305,1,80.08
7768184,6330,6665278,1,413.23
7768581,396,3367093,1,146.42
7769491,4376,4908851,1,421.14
7769492,11571,4683025,5,363.26
7769500,18730,881753,2,490.52
7769580,9645,2265727,1,75.7
7770574,5347,4301840,3,24.3
7770764,16941,2389141,2,42.83
7770905,13516,6321544,4,140.01
7771224,14410,4851206,1,36.67
7771258,11125,3584898,3,128.55
7771618,7934,4532250,3,216.49
7771962,457,965762,5,368.99
7772050,873,4183856,5,324.15
7772172,10489,5758949,2,11.01
7772404,3016,3003840,3,75.87
7772699,15599,5089586,4,23.68
7772816,755,4594428,3,323.28
7773642,1802,7528343,5,154.13
7773858,13641,3591535,1,302.57
7774097,8929,999128,1,401.42
7774182,6546,7470929,1,488.16
7774449,17045,6704425,4,168.37
7774959,7943,7274873,2,140.19
7775006,14234,3685842,1,455.06
7775997,11271,2788642,3,292.42
7776199,9758,165580,5,130.53
7776669,9027,1712734,3,449.18
7776753,17663,6161450,5,266.81
7777121,14562,1531036,2,225.46
7777559,161,942083,3,430.86
7777576,2123,2465740,4,17.48
7777625,9942,6619443,4,30.2
7777772,5754,5315958,5,90.99
7777867,2417,601459,5,335.56
7777972,917,1546716,3,199.72
7778002,4513,6023173,3,233.57
7780583,16552,1685112,4,441.36
7780922,14552,7216726,2,343.7
7781072,17884,6009782,1,6.21
7781188,8871,1244302,3,232.84
7781631,3469,3985335,2,75.73
7782430,7985,7253324,4,422.03
7782564,9820,6293112,2,454.18
7782911,11213,5041489,5,492.05
7783012,4510,1678005,4,77.91
7783207,65,6906077,5,425.22
7783323,14340,2776869,5,281.89
7784648,12028,2278139,2,74.01
7785439,17093,3992714,3,42.97
7785464,19765,1884687,1,244.67
7785686,4293,5953282,3,118.33
7786379,3934,6783363,1,85.22
7786607,5312,792675,3,334.01
7786707,17001,295272,2,11.2
7787273,4794,2659041,5,305.18
7787382,14417,7456977,2,284.71
7788492,13222,4227490,5,167.2
7788603,18710,3581285,2,262.55
7788695,9081,2908317,5,381.35
7789199,5838,6255303,5,412.38
7789312,6822,2158130,5,74.56
7789374,11787,1174788,5,313.83
7789393,13239,7418290,1,295.13
7789610,278,3974862,1,155.51
7790393,5598,1588256,5,297.74
7790457,5474,6857232,5,428.71
7792292,8283,7243674,2,38.73
7792676,15754,5543470,1,391.65
7792789,12222,1636464,3,306.78
7793804,19670,2241523,2,343.54
7794164,1413,1157493,1,476.12
7794433,11025,5534326,5,458.96
7795078,3799,7812024,3,322.08
7795853,8804,1968098,1,469.31
7796400,17857,1390118,5,374.13
7796629,17764,7295585,2,469.36
7797206,7111,5903406,2,144.48
7797302,12570,1706839,1,9.3
7797399,2314,4168771,1,319.23
7798974,19522,733985,4,482.12
7799851,17992,1215345,4,397.77
7799927,4373,3863737,2,141.36
7800238,2103,3507334,5,430.76
7801081,15708,7131037,2,260.37
7801710,493,5581031,4,322.08
7801793,18633,701987,3,172.17
7801814,17491,4653418,5,25.71
7802073,13423,4471878,3,59.41
7802302,712,3926841,3,82.55
7803538,12771,6732547,4,265.68
7805500,41,4597047,5,254.19
7805551,9954,3696094,5,115.28
7806536,9627,6461349,4,232.58
7807886,11494,763581,2,238.44
7808195,14823,7734799,1,354.85
7808642,1650,1987920,2,473.41
7809512,769,1472543,3,357.11
7809519,9941,6276415,1,182.17
7809997,1722,6565329,1,158.72
7810111,5570,5808284,4,346.41
7810778,14019,3043536,3,318.58
7810915,10085,727975,2,416.42
7810978,11838,1095671,3,180.4
7811392,6799,1930670,2,169.6
7812060,11989,5962965,5,304.51
7812415,13846,4650329,5,176.28
7813044,14936,1235230,5,262.88
7813382,18817,7379628,2,323.54
7814487,17727,6332005,4,265.14
7814631,17234,212998,3,197.77
7814836,17697,3392633,2,399.58
7815124,9516,570861,5,120.6
7815459,2723,6312049,3,186.86
7815892,2586,3201227,5,238.76
7816123,8543,1026198,4,76.25
7816350,6258,3064938,4,333.96
7817670,16680,4162951,3,51.0
7817828,19296,7099466,1,436.29
7818143,12477,1159702,5,463.87
7818623,11262,3312806,1,497.27
7819776,14486,4803494,2,146.07
7819929,5634,7725392,4,259.05
7820018,5395,7381974,2,487.75
7821034,18882,681944,4,304.95
7821543,12386,840258,1,401.35
7822452,9714,2812414,1,235.0
7822791,15215,4789268,5,462.13
7822824,17473,4410346,1,137.66
7823254,11642,3743535,4,391.01
7823583,19843,93903,5,442.23
7824041,3832,342103,5,97.05
7824080,3436,1426339,5,137.22
7825301,6620,2796076,4,356.23
7826441,3568,1691116,5,364.71
7826995,12046,7335091,3,395.97
7828787,18554,2307767,4,345.06
7829473,17846,7831696,5,345.04
7829636,19974,4181786,5,176.88
7829728,6288,7287390,2,329.73
7829930,15894,2348521,3,113.47
7830152,5256,107491,2,46.71
7830534,17817,7393886,5,171.79
7831498,12704,3116522,2,391.79
7831506,13564,4949246,5,286.23
7831519,17074,1396195,4,412.16
7831938,9992,2366038,4,107.03
7832320,16989,4396321,2,225.76
7832867,8854,5970906,3,353.53
7833067,10166,982085,2,67.75
7833621,16999,3569201,4,288.8
7833711,5065,4764046,1,427.12
7833997,3643,4817979,2,437.51
7834411,13897,3449369,5,435.28
7834725,6371,3571245,1,344.05
7834872,1805,2173478,2,478.27
7834881,6151,6802947,2,178.6
7834890,19066,3054244,5,430.06
7835486,14706,3924859,1,404.29
7835840,9498,4956290,2,181.53
7835856,9855,3380668,2,153.93
7836703,9997,6861386,4,142.55
7837264,17921,4623350,5,218.51
7837402,17962,2841738,2,437.64
7837750,15434,4192455,5,426.25
7838120,13263,2022890,1,60.11
7838209,19675,833270,1,430.06
7838266,14499,7007859,3,78.18
7838347,8555,7039209,3,212.68
7838388,7299,1592205,1,316.25
7838885,7006,6998997,5,279.97
7839845,19122,6551752,3,373.02
7839997,15906,2181692,3,405.36
7840775,5351,7571643,4,428.6
7840876,5150,1125578,4,448.38
7840915,783,3380085,2,311.98
7841625,7857,6739353,2,286.03
7841627,15358,5302168,5,163.67
7842262,4047,7099088,2,180.16
7842536,11547,2854217,1,164.15
7842867,10879,1564874,4,154.15
7842996,9203,7658833,3,336.75
7843078,17971,5612736,2,227.68
7843110,2254,4929953,3,349.8
7843214,15354,6417716,1,103.81
7844000,9419,577535,4,164.62
7844158,4578,4847458,1,310.03
7844833,3347,7539409,2,406.05
7845019,17465,767668,3,447.75
7845487,6925,4090306,5,432.72
7845846,10397,4398839,5,445.12
7845918,15456,4071366,4,272.76
7846555,945,6836608,1,356.59
7846865,6675,3842941,2,480.37
7847205,16969,516515,2,201.72
7847227,17000,1815699,4,277.78
7847582,912,7207728,2,232.42
7847723,13922,3735005,5,231.28
7847856,1811,4836634,2,329.19
7847890,11851,7010277,3,146.67
7848037,13920,7451447,1,66.35
7849113,14314,1304906,1,122.33
7849277,10036,7400598,3,292.11
7850098,1965,755742,4,298.01
7850338,19895,4437993,1,493.19
7850441,5504,5862463,3,29.78
7850989,11262,2841738,2,497.27
7851390,11030,7150642,1,193.95
7851829,2763,4074450,1,205.97
7852362,3982,6017510,1,418.89
7852546,11702,5792862,1,493.83
7852951,887,5344053,1,383.58
7853229,2664,703669,2,374.0
7854103,7684,7489217,3,98.84
7854154,16051,6210375,2,68.23
7854283,9772,4628171,5,163.0
7854291,8853,7828785,1,464.69
7854600,2879,7581795,2,27.48
7855902,7730,772705,1,339.95
7856324,1880,2324425,3,372.6
7857592,10063,7636971,4,139.62
7857836,19281,2170319,3,445.04
7858352,19269,2685616,4,62.77
7858397,3351,4081217,5,416.61
7859251,16894,3779852,5,117.78
7860073,12282,3242673,1,191.48
7860450,2492,5307456,4,72.7
7860866,329,6790894,3,134.06
7861929,6445,2382140,5,379.24
7862021,14154,4742741,4,141.23
7862901,17160,4167812,3,72.84
7863009,3656,6658606,3,392.07
7863212,11651,3525861,3,391.69
7863267,13435,766940,1,113.15
7863338,8291,7427101,2,144.23
7863487,11535,4365002,4,374.9
7864499,1787,3913830,1,376.11
7864664,6154,6944866,2,297.47
7864983,2266,6441939,4,71.2
7865044,10412,5270110,1,257.27
7865365,890,2810815,3,455.96
7865576,4717,7169745,5,307.34
7865774,10954,1636218,4,489.98
7866135,15015,7222133,3,175.19
7866535,12505,2322504,1,91.97
7866605,15433,4451571,1,338.77
7867452,11680,6465333,2,288.41
7867949,6702,6732345,1,396.53
7868079,14589,129627,2,195.25
7868379,4703,4973998,2,357.14
7869597,6135,6456200,4,461.38
7869720,16381,1326661,2,70.18
7870385,2518,7798413,4,110.85
7870524,10963,4339451,2,115.53
7873476,19762,4800780,1,88.29
7873756,16474,1314079,2,120.29
7874603,18922,1641577,1,42.54
7875586,3085,2722992,3,497.03
7875641,16925,5830376,1,24.47
7875685,8084,2792051,2,218.79
7875946,2837,4359780,2,461.85
7876356,5634,3620209,1,259.05
7876521,7644,6952556,5,467.23
7876557,7521,5895748,4,384.62
7876831,17496,1102284,4,149.35
7876940,14570,6290647,4,119.75
7877210,8950,1986657,2,295.36
7877422,14959,5164782,3,368.32
7877814,4087,3229551,5,385.03
7877955,19914,1135886,5,11.76
7878013,740,93596,1,149.63
7878159,5141,1842199,3,422.52
7878416,1023,1952022,5,280.52
7878669,17522,5507580,4,117.38
7878707,520,5289633,5,124.66
7878893,4204,5230143,1,389.38
7879064,240,7568215,3,40.03
7879396,13918,3265051,4,300.34
7879562,8843,2216446,4,174.88
7881012,14597,2876772,5,402.52
7881071,14098,7430827,4,483.74
7882702,17761,5128589,4,273.77
7882720,6925,1031331,2,432.72
7883258,3795,2028628,3,93.62
7883901,3189,2346067,5,343.65
7884243,14937,1824122,3,291.46
7884252,4549,5868320,3,409.19
7884300,2443,2463338,1,481.82
7884348,18995,1649227,5,65.67
7884524,15719,7477780,1,465.87
7885041,17502,5025751,2,297.75
7886310,7208,2769949,3,376.97
7886326,4983,5874616,1,69.37
7886369,4246,7669586,4,436.52
7887216,7444,4443816,4,44.92
7887221,4534,3321476,3,230.56
7887230,7950,6713265,5,60.97
7887397,17188,2618694,3,337.65
7888430,7162,3161823,4,43.17
7889066,8338,1827923,5,143.82
7889222,3142,1525533,3,498.03
7889241,15484,1371475,5,187.46
7890052,7859,4841926,3,189.15
7890217,8281,6023173,1,172.18
7890271,1650,6402994,3,473.41
7890500,5538,2902824,1,412.7
7890934,13893,1378820,4,113.15
7891002,12157,3329610,1,325.21
7891336,7295,4301121,5,187.26
7891695,16433,4849433,5,124.95
7891713,1306,155416,4,481.77
7891740,14040,1839659,3,221.7
7892127,19914,1881474,1,11.76
7892247,11563,4254937,2,145.41
7895096,4500,1639352,1,178.88
7895389,18415,6691663,4,153.19
7895659,14081,2265929,1,269.46
7896217,11484,7763516,4,86.61
7896295,15266,738784,5,96.9
7896419,13098,3351343,3,393.06
7896716,7527,833270,5,401.23
7897883,10788,2493232,1,119.61
7898926,6625,1125646,5,188.23
7900395,16753,7994016,2,439.85
7900792,3426,1093477,2,494.25
7901017,10220,6162664,2,144.2
7901025,15123,2575286,5,432.12
7901130,8430,5534282,3,357.87
7902289,2809,5498578,1,252.27
7902345,6541,3724440,2,270.97
7902530,6903,1014746,2,468.46
7902575,2019,5081761,3,347.28
7903439,8732,4975817,1,413.75
7903843,10527,6925921,5,350.35
7903978,3025,5834262,2,396.62
7904654,16982,6487527,4,60.23
7905321,15653,4460474,3,99.87
7905534,9894,7222133,4,115.08
7905567,16519,2377329,4,89.23
7905668,6158,2134040,2,51.9
7905834,12039,7135803,3,43.38
7905899,12193,4888464,1,450.21
7906717,17736,2002997,1,190.29
7906804,7377,1824757,5,277.96
7906893,7964,2300834,1,386.5
7906909,4899,5775901,5,453.33
7906912,2098,1486771,4,272.69
7907060,106,7865708,1,89.43
7907689,10817,1268158,3,70.42
7907936,13407,3272530,3,165.04
7908291,9608,6943217,2,239.18
7909123,6430,1550402,4,366.99
7909132,17917,506547,5,389.0
7909798,12923,2006530,1,124.61
7909856,10129,418883,2,102.59
7909979,12357,597979,1,307.73
7910229,13865,5808907,3,108.0
7910441,2533,4991165,3,222.24
7910566,9874,1367964,1,118.31
7910849,5753,528435,1,346.19
7910932,815,6180812,4,157.67
7911070,6393,6215217,2,325.93
7911131,19068,7632228,1,68.9
7911402,4943,2146766,1,129.04
7911557,10475,361448,5,218.27
7912072,15486,724411,5,133.09
7912650,3616,6756803,5,472.36
7913087,19720,3672284,4,32.21
7913320,18174,183193,4,334.97
7913377,7121,839004,1,401.22
7913390,15776,5298914,3,376.25
7913441,5167,5156953,4,309.85
7913860,15987,3475459,3,410.22
7913987,3749,2923248,2,108.92
7914664,9901,308736,4,324.0
7914878,3845,984339,5,23.93
7915361,5481,5958427,2,421.32
7915515,2483,5871615,1,5.98
7915612,9520,1803236,5,204.89
7915820,11308,6929145,5,45.45
7916415,19764,6499128,3,174.27
7917184,1379,961645,5,365.51
7917250,2433,7870295,1,317.62
7917379,9250,4057857,3,170.76
7917458,16924,2438520,4,202.07
7917479,18307,7705869,1,454.0
7917888,8952,3049468,4,332.29
7917911,12147,7501855,2,58.76
7918798,15116,138572,3,449.56
7918808,12806,2268990,1,280.08
7918937,1694,1673867,3,390.52
7919211,9035,5587875,4,366.36
7919374,6260,7246840,5,454.07
7919839,13151,4205080,2,278.29
7919863,4940,2586233,3,147.34
7920382,2238,1075767,5,355.66
7920764,7727,4492076,5,421.57
7921458,5800,3623171,4,137.93
7922062,18567,6033920,1,337.44
7922488,8681,44818,3,402.34
7923702,19284,301668,1,58.94
7924332,919,165580,4,303.13
7924409,2727,7750639,3,411.09
7924849,378,2866670,5,108.23
7925065,8284,705155,4,214.96
7925252,10222,5003771,2,447.35
7925563,9932,7738625,1,381.17
7925753,19193,7043057,5,398.12
7926198,19470,7761378,3,440.63
7926302,5581,7424612,5,64.99
7927150,223,7876754,5,112.73
7927313,13261,6476578,1,311.38
7928124,2714,3207630,3,16.79
7928204,9755,7413415,3,298.75
7928722,17842,557061,3,379.9
7929018,13553,3492874,2,380.14
7929523,11530,7113149,3,315.73
7930390,11400,7389277,4,206.53
7930520,3101,6267743,2,19.75
7930705,904,5252082,2,120.75
7930947,18691,4179201,1,463.52
7931156,14266,3670567,5,198.14
7932059,13130,6593403,1,7.23
7932456,15812,3231491,2,288.3
7933129,2618,4833578,4,120.23
7933353,15535,4132190,1,121.26
7933364,17649,5423275,4,7.25
7933995,11093,3240537,1,339.6
7934390,1287,1524882,4,325.99
7935464,3979,6996350,3,376.68
7935575,17300,4187771,4,223.94
7935935,3458,6373038,2,463.63
7936549,9520,1890277,1,204.89
7936856,15288,2920071,1,493.1
7936941,17483,2050442,5,21.85
7938153,16473,5133840,3,347.23
7938209,10323,1697846,1,182.57
7938421,4013,1966083,1,6.8
7938563,13375,299439,1,392.54
7938881,15398,6465811,1,77.88
7939209,12979,1879693,5,253.83
7939213,10237,1008990,5,499.33
7939341,19807,453378,3,492.84
7940352,11799,2601951,2,421.58
7940878,7127,4371884,4,35.33
7940881,3034,183401,4,279.29
7941935,5349,7543168,3,150.27
7942431,3449,1140135,4,200.58
7942485,11350,3018912,5,263.33
7942579,2432,1503950,3,309.41
7942819,19037,5794212,3,352.14
7942994,84,1605588,4,159.31
7943023,14169,2513843,3,248.91
7944144,5040,6031453,4,298.67
7944516,18770,4978969,1,192.48
7945073,18422,6332005,1,199.01
7945475,7374,2721745,5,217.45
7945486,6990,4204612,4,58.28
7945662,3165,6154500,2,163.55
7946189,3380,5776058,5,348.51
7946426,9111,6832767,1,266.52
7946896,13736,4326702,1,188.66
7947048,2503,7137,5,153.43
7947336,15365,4840045,2,336.35
7947372,11681,4240296,3,495.12
7947697,9777,7445630,5,118.32
7948040,7673,2576992,2,63.4
7948275,2836,5903874,1,314.88
7948469,17671,7545642,5,225.37
7948892,18320,1375268,1,213.28
7949359,8619,7152085,3,447.41
7950042,16847,3943529,1,82.16
7950602,13891,272427,2,137.26
7951027,19259,3805734,3,297.52
7951338,13432,6570675,1,454.11
7952045,6033,947761,2,130.08
7952103,679,4520124,5,25.43
7952153,12374,214259,4,295.38
7952300,17618,2350087,2,177.88
7952363,14647,1641857,2,390.81
7952541,11431,5315958,4,14.11
7953234,5845,5031192,4,175.77
7953764,12933,1394711,4,340.79
7953941,19332,3005347,4,379.28
7954940,10767,4290089,5,283.87
7955480,18651,6124245,4,106.19
7955650,7594,5805185,3,495.2
7955862,4574,1011699,4,405.65
7956794,15463,3632980,3,256.34
7957054,14210,3771001,4,312.79
7957090,11818,1865509,2,191.77
7957155,17872,4919840,5,138.5
7957184,19848,2157692,3,445.78
7957372,17606,1139422,3,113.65
7957432,9118,1636464,4,139.25
7957502,6575,945824,2,300.38
7958422,12296,4755310,5,174.57
7958914,2672,3941099,4,182.17
7958952,19077,3905082,4,168.16
7959358,4091,49100,1,460.54
7960360,19824,2217639,3,469.29
7961623,16357,7866532,5,199.16
7961798,11382,256422,1,309.65
7961854,15262,2812414,4,394.72
7962569,3390,1887078,3,145.39
7962739,19733,3837645,4,338.15
7963250,11671,4201412,2,407.4
7963727,15840,3363992,2,350.99
7964056,11158,6645044,3,126.56
7964352,1390,3419429,5,103.16
7965457,2866,5782655,4,257.6
7965765,14769,4592647,5,142.5
7967103,14368,7319322,1,423.04
7967380,10306,1845915,4,148.58
7967407,15934,2412104,3,187.85
7968180,8155,6227415,4,29.29
7968847,9173,1554653,2,150.59
7969126,8647,6699799,1,495.67
7969482,3142,893626,2,498.03
7969632,7171,5696418,1,186.42
7970431,1866,6372089,1,13.77
7970987,2777,3137725,3,143.09
7971392,278,6854980,3,155.51
7971835,2913,1036794,2,80.09
7971951,14237,6880696,1,323.23
7973186,1575,1149410,5,140.21
7973238,2154,689949,4,110.74
7973639,14956,2641743,5,395.64
7973768,18690,145799,3,440.11
7974535,19232,1128762,5,177.23
7974601,12620,6695161,3,486.18
7975125,7905,630216,2,450.96
7975248,13897,4774022,2,435.28
