order_id,customer_id,shipping_id,order_date,payment_method,total_amount,order_status
3685602,272148,9188,2022-03-21,PayPal,961.46,Pending
3685606,1772128,9189,2024-01-25,Cash,2326.55,Delivered
3685842,1892200,9190,2024-09-10,Cash,2677.43,Delivered
3686535,539236,9191,2021-12-24,Cash,2803.47,Confirmed
3686743,1060354,9192,2022-12-06,Bank Transfer,5297.34,Delivered
3686771,1204319,9193,2023-07-25,Credit Card,1430.76,Delivered
3686849,1667394,9194,2025-05-21,Cash,4421.93,Confirmed
3687625,1608644,9195,2022-12-18,Credit Card,1345.49,Delivered
3687661,1066869,9196,2021-12-12,Credit Card,404.78,Delivered
3688625,1173894,9197,2022-11-20,Credit Card,1342.35,Delivered
3688741,580266,9198,2025-08-18,Bank Transfer,1057.65,Cancelled
3689606,177680,9199,2025-07-16,Bank Transfer,779.24,Refunded
3690065,1663095,9200,2022-11-06,Cash,3823.22,Delivered
3690271,1946169,9201,2024-08-10,PayPal,1165.11,Delivered
3691576,512913,9202,2023-11-06,Cash,1230.42,Delivered
3691750,1214477,9203,2024-08-17,PayPal,1965.76,Delivered
3693781,963081,9204,2022-02-26,Cash,1964.1,Delivered
3694064,115977,9205,2024-07-26,PayPal,1394.52,Processing
3694516,1668706,9206,2024-03-18,Cash,3279.93,Delivered
3695516,15388,9207,2021-09-01,Cash,2258.46,Shipped
3695667,1051925,9208,2025-02-24,Bank Transfer,0.0,Delivered
3696094,1382259,9209,2022-12-28,Bank Transfer,616.39,Confirmed
3696560,989378,9210,2023-01-17,Credit Card,0.0,Refunded
3697873,1412353,9211,2023-04-10,PayPal,738.0,Delivered
3698003,1880813,9212,2022-04-28,Cash,2109.88,Delivered
3698436,1987988,9213,2022-09-05,Cash,4394.31,Delivered
3699411,1970544,9214,2023-07-16,Bank Transfer,494.51,Delivered
3699446,945808,9215,2022-11-28,PayPal,934.52,Delivered
3699570,161250,9216,2022-09-04,Bank Transfer,1053.36,Cancelled
3699619,1707332,9217,2024-12-01,Credit Card,3146.2,Delivered
3701288,77918,9218,2024-01-16,Credit Card,1897.94,Delivered
3701562,1918430,9219,2022-02-03,Cash,1212.82,Delivered
3702070,478805,9220,2024-07-29,PayPal,2523.31,Refunded
3702450,817852,9221,2023-12-26,Cash,3201.88,Confirmed
3702606,1486320,9222,2022-02-22,Credit Card,366.36,Delivered
3703109,1084157,9223,2025-02-21,PayPal,2084.4,Delivered
3704523,205113,9224,2024-08-23,Bank Transfer,146.42,Shipped
3705267,261581,9225,2022-12-13,Cash,1418.16,Delivered
3707207,891011,9226,2025-08-13,Bank Transfer,3477.92,Delivered
3707942,1450958,9227,2024-12-01,Bank Transfer,3827.36,Delivered
3708028,887690,9228,2022-11-14,Credit Card,0.0,Pending
3708528,1187827,9229,2024-07-22,PayPal,933.5,Delivered
3708986,622936,9230,2025-05-02,Credit Card,2324.49,Refunded
3709279,590735,9231,2022-07-11,PayPal,445.26,Delivered
3710235,661821,9232,2023-11-16,PayPal,1881.12,Delivered
3710551,34463,9233,2024-08-04,Cash,2613.5,Refunded
3711210,1540709,9234,2023-10-27,Cash,1979.76,Pending
3711396,312299,9235,2024-06-17,Cash,0.0,Pending
3711493,1754222,9236,2024-03-31,PayPal,189.57,Refunded
3712174,476420,9237,2022-10-16,PayPal,2727.63,Delivered
3712945,904394,9238,2023-06-20,Cash,1565.95,Refunded
3713058,980729,9239,2021-12-02,Bank Transfer,841.9,Delivered
3713569,331459,9240,2024-10-18,PayPal,832.97,Delivered
3714145,1513729,9241,2025-06-08,Credit Card,1667.8,Delivered
3714224,138454,9242,2025-02-05,PayPal,489.04,Delivered
3714250,706116,9243,2025-08-08,Bank Transfer,1041.1,Refunded
3714679,245249,9244,2023-06-30,Bank Transfer,0.0,Delivered
3714990,958267,9245,2022-11-25,Cash,2222.24,Delivered
3715183,151552,9246,2022-07-24,Cash,2111.59,Cancelled
3715584,147347,9247,2022-08-21,PayPal,286.06,Delivered
3715652,1774708,9248,2024-07-04,PayPal,842.37,Delivered
3716209,1067313,9249,2024-05-08,Cash,5563.52,Refunded
3716390,1184117,9250,2021-09-30,Cash,386.43,Shipped
3716424,442580,9251,2025-08-26,Cash,7095.57,Cancelled
3716662,820474,9252,2024-04-07,Credit Card,156.44,Delivered
3717318,1949914,9253,2022-01-22,Credit Card,463.32,Delivered
3717508,131586,9254,2025-05-04,PayPal,2541.33,Delivered
3718049,1191977,9255,2022-05-01,Cash,1230.86,Delivered
3719026,977991,9256,2021-11-24,Bank Transfer,4081.74,Delivered
3719397,1975785,9257,2021-12-21,PayPal,5360.01,Delivered
3719929,828836,9258,2022-11-14,Bank Transfer,0.0,Delivered
3720037,471418,9259,2021-10-17,Bank Transfer,1005.44,Delivered
3720181,411317,9260,2022-09-09,PayPal,2281.3,Delivered
3720756,1877958,9261,2022-09-11,Credit Card,4580.33,Refunded
3721528,763103,9262,2024-12-13,Credit Card,0.0,Delivered
3721720,1342078,9263,2023-05-06,Cash,1893.43,Delivered
3721742,1090464,9264,2024-12-11,Credit Card,6459.82,Delivered
3721913,96606,9265,2021-11-12,Bank Transfer,2575.03,Cancelled
3722182,412672,9266,2024-05-31,Credit Card,1582.15,Delivered
3722889,1232377,9267,2023-01-24,Bank Transfer,864.49,Refunded
3723871,863455,9268,2024-01-08,Credit Card,184.05,Shipped
3724117,1670562,9269,2025-07-23,Cash,2429.84,Delivered
3724340,760642,9270,2025-03-13,Credit Card,956.52,Processing
3724440,1612898,9271,2023-01-29,Cash,3017.05,Delivered
3725482,1173237,9272,2023-11-23,Cash,1682.05,Delivered
3726047,1917184,9273,2023-02-04,Bank Transfer,521.94,Delivered
3726079,1342248,9274,2022-08-30,Bank Transfer,2581.6,Delivered
3726128,1213649,9275,2022-10-09,Cash,0.0,Delivered
3726386,709348,9276,2024-12-27,Cash,1116.08,Delivered
3727562,1944930,9277,2023-10-15,Cash,2108.1,Confirmed
3727669,1686705,9278,2022-11-14,Cash,130.52,Delivered
3728099,1626677,9279,2023-07-22,PayPal,6175.34,Delivered
3728343,1967312,9280,2021-10-09,Cash,172.29,Delivered
3728760,259363,9281,2024-05-01,Bank Transfer,947.95,Confirmed
3729173,11048,9282,2024-08-26,Credit Card,1497.67,Delivered
3729323,1597453,9283,2024-05-23,Bank Transfer,2602.52,Delivered
3729335,110642,9284,2022-07-28,PayPal,3992.64,Refunded
3729448,1402614,9285,2022-04-12,PayPal,1707.92,Confirmed
3729745,1078633,9286,2023-05-14,PayPal,404.12,Delivered
3729791,74863,9287,2024-02-18,Bank Transfer,3899.1,Delivered
3730049,1474691,9288,2022-02-01,Bank Transfer,3978.55,Delivered
3730417,620537,9289,2024-11-23,PayPal,3462.31,Confirmed
3730952,3456,9290,2021-09-27,Cash,3346.61,Delivered
3731469,611762,9291,2022-01-16,Bank Transfer,1700.86,Delivered
3731515,1065558,9292,2022-05-20,Bank Transfer,1301.52,Delivered
3731871,598126,9293,2024-04-11,Cash,0.0,Delivered
3732336,1372624,9294,2022-08-22,Cash,1844.7,Delivered
3732667,1754290,9295,2021-11-28,Cash,294.08,Delivered
3733445,749429,9296,2023-08-11,PayPal,3443.02,Delivered
3734203,711889,9297,2022-07-17,Cash,282.64,Delivered
3734521,775466,9298,2022-01-26,Cash,410.08,Shipped
3735005,990211,9299,2023-05-30,Credit Card,2213.17,Pending
3735115,1320104,9300,2023-05-08,Cash,1492.3,Delivered
3735582,117377,9301,2022-12-08,PayPal,696.23,Shipped
3735642,1186165,9302,2024-06-12,PayPal,626.68,Refunded
3736327,518697,9303,2022-11-15,PayPal,3084.11,Delivered
3736331,1482217,9304,2024-11-30,Credit Card,1078.32,Delivered
3736436,388616,9305,2023-11-30,Bank Transfer,605.73,Confirmed
3736555,1473218,9306,2021-12-10,PayPal,2347.7,Cancelled
3737422,981603,9307,2022-03-02,Credit Card,1114.25,Delivered
3737471,661241,9308,2025-08-21,PayPal,3632.23,Delivered
3738134,1337526,9309,2023-09-28,Bank Transfer,1507.72,Delivered
3738245,1822061,9310,2024-10-19,PayPal,959.66,Delivered
3738255,541433,9311,2021-11-22,Cash,194.9,Delivered
3738375,230720,9312,2023-08-31,Bank Transfer,0.0,Delivered
3739018,747503,9313,2022-02-15,Bank Transfer,4038.4,Delivered
3739114,46592,9314,2022-09-25,Bank Transfer,1122.64,Delivered
3739130,1588494,9315,2025-05-17,PayPal,3517.62,Delivered
3739555,1085389,9316,2024-12-04,Credit Card,4329.75,Delivered
3740008,900663,9317,2021-09-20,Bank Transfer,2226.16,Confirmed
3740417,483612,9318,2021-10-10,PayPal,3164.18,Delivered
3741098,85546,9319,2022-09-22,Cash,2253.92,Delivered
3741152,1891491,9320,2023-09-26,Bank Transfer,0.0,Delivered
3742090,1289789,9321,2024-08-08,PayPal,595.57,Delivered
3742396,1208527,9322,2023-10-30,Cash,5248.67,Delivered
3742468,470342,9323,2023-01-18,PayPal,1954.08,Shipped
3743195,191869,9324,2021-12-25,Cash,460.3,Shipped
3743319,1968934,9325,2021-11-20,PayPal,3060.96,Delivered
3743535,1978128,9326,2025-08-11,Cash,4049.69,Shipped
3744677,8290,9327,2024-03-05,Credit Card,663.54,Delivered
3744687,999831,9328,2023-08-19,Credit Card,1285.62,Processing
3745630,896776,9329,2023-04-24,Bank Transfer,4046.05,Cancelled
3746460,340479,9330,2025-03-31,PayPal,1190.33,Delivered
3746551,321063,9331,2024-12-23,PayPal,702.34,Delivered
3746582,1736740,9332,2024-06-28,Bank Transfer,1819.59,Refunded
3747200,1031250,9333,2025-01-02,Credit Card,1394.29,Delivered
3748054,545177,9334,2025-05-14,Cash,1734.35,Delivered
3748100,1643716,9335,2024-09-25,Cash,465.29,Refunded
3748146,304872,9336,2025-07-23,Bank Transfer,1214.24,Shipped
3749128,1363017,9337,2023-10-17,PayPal,810.12,Cancelled
3749148,1194394,9338,2023-06-26,Bank Transfer,2410.6,Delivered
3749699,1832206,9339,2025-08-22,Cash,1217.08,Delivered
3750821,1490218,9340,2023-03-01,Credit Card,383.85,Processing
3751276,879740,9341,2021-09-09,Cash,379.88,Delivered
3751756,695403,9342,2022-08-09,Credit Card,193.98,Delivered
3751858,1715426,9343,2022-07-09,Cash,4855.25,Delivered
3751988,1794874,9344,2021-11-16,PayPal,1428.68,Delivered
3752021,1082645,9345,2025-02-21,Cash,1151.5,Delivered
3752202,1902058,9346,2023-02-14,PayPal,2381.63,Delivered
3752945,72830,9347,2023-10-10,Cash,1445.85,Delivered
3753016,147996,9348,2022-03-25,Credit Card,238.08,Confirmed
3753165,507821,9349,2021-10-12,Bank Transfer,242.18,Delivered
3753389,504688,9350,2024-05-18,Credit Card,2230.63,Delivered
3753463,401763,9351,2024-03-05,Bank Transfer,2732.03,Delivered
3753893,1911214,9352,2022-10-17,Bank Transfer,217.88,Delivered
3754138,1163681,9353,2022-07-06,Cash,4904.08,Shipped
3754157,1816203,9354,2024-02-18,Cash,3942.8,Delivered
3754800,1471536,9355,2024-10-10,Cash,700.01,Delivered
3755917,1498782,9356,2023-07-16,PayPal,3528.99,Pending
3756170,1209517,9357,2024-11-23,Cash,3381.33,Delivered
3756481,1565749,9358,2021-11-25,PayPal,459.61,Delivered
3758066,76884,9359,2023-08-16,Bank Transfer,5243.16,Delivered
3758250,1260295,9360,2023-07-01,Credit Card,1476.88,Delivered
3758655,1168588,9361,2022-12-15,Bank Transfer,1125.56,Delivered
3758806,1971006,9362,2024-11-27,Credit Card,1689.83,Delivered
3758906,1388441,9363,2024-08-15,Bank Transfer,1160.2,Delivered
3759342,232778,9364,2024-09-30,PayPal,2799.78,Confirmed
3759698,5387,9365,2021-12-15,PayPal,5224.37,Delivered
3759934,887186,9366,2023-11-22,Cash,3066.32,Delivered
3760605,1027503,9367,2022-08-02,Bank Transfer,2036.12,Delivered
3761405,1293622,9368,2025-08-10,Cash,736.92,Delivered
3761550,1764023,9369,2022-12-09,Cash,1656.6,Confirmed
3761644,1317233,9370,2025-08-14,Credit Card,3852.3,Shipped
3761680,1800517,9371,2024-08-20,Cash,4103.02,Delivered
3762084,597227,9372,2023-09-04,Credit Card,0.0,Delivered
3762313,1391777,9373,2024-03-08,Cash,2227.03,Processing
3763060,969198,9374,2023-02-24,Bank Transfer,1283.47,Delivered
3763340,1892461,9375,2024-07-08,PayPal,1820.69,Shipped
3763769,988412,9376,2024-07-12,Bank Transfer,6605.43,Delivered
3763838,411614,9377,2022-11-28,Bank Transfer,3212.02,Cancelled
3764008,1204066,9378,2024-01-01,Cash,1821.51,Delivered
3764377,1739414,9379,2022-04-17,Bank Transfer,1743.45,Refunded
3764457,614993,9380,2024-02-28,Cash,7761.25,Delivered
3766567,1912009,9381,2023-10-20,Bank Transfer,1941.69,Delivered
3766650,376060,9382,2022-07-16,Cash,1834.01,Delivered
3766923,1414332,9383,2024-03-30,Cash,2112.75,Delivered
3767204,523815,9384,2025-01-21,Cash,574.99,Delivered
3767620,1925923,9385,2025-06-30,Cash,2099.86,Delivered
3768522,1322,9386,2023-11-22,Bank Transfer,180.39,Delivered
3769435,1715849,9387,2023-04-05,Credit Card,1150.08,Processing
3769881,37388,9388,2023-04-02,Bank Transfer,1338.79,Delivered
3769935,1311909,9389,2025-05-04,Credit Card,1048.45,Delivered
3770140,1307804,9390,2022-10-25,PayPal,0.0,Delivered
3770681,1532802,9391,2021-09-22,Credit Card,2441.26,Delivered
3770794,125571,9392,2025-07-10,PayPal,1735.02,Delivered
3770863,1164960,9393,2025-07-25,Credit Card,1039.9,Delivered
3771001,1842317,9394,2022-06-03,Credit Card,3306.01,Refunded
3771552,182463,9395,2025-03-13,Bank Transfer,3331.0,Delivered
3771740,232351,9396,2022-11-01,Credit Card,3954.77,Processing
3771899,492897,9397,2023-09-20,PayPal,3752.96,Cancelled
3772079,1855465,9398,2022-05-06,Credit Card,1290.25,Shipped
3772581,1997626,9399,2024-11-24,Credit Card,741.21,Delivered
3772684,1365541,9400,2025-08-07,PayPal,0.0,Cancelled
3772841,267416,9401,2024-04-01,Credit Card,2270.63,Cancelled
3772981,1780578,9402,2025-02-05,PayPal,2383.21,Delivered
3773227,103894,9403,2022-09-06,PayPal,664.06,Shipped
3773248,889267,9404,2024-10-31,Cash,2291.2,Delivered
3773330,98392,9405,2024-03-28,Bank Transfer,2007.39,Processing
3773835,565027,9406,2021-10-10,PayPal,0.0,Processing
3774115,1102837,9407,2024-11-24,Credit Card,924.18,Delivered
3774357,844277,9408,2024-02-27,Credit Card,777.62,Refunded
3774359,1750747,9409,2022-08-09,Bank Transfer,3810.4,Delivered
3775191,757997,9410,2022-06-24,Cash,1382.6,Processing
3775584,789466,9411,2022-06-03,PayPal,883.94,Delivered
3776592,855486,9412,2025-02-20,Credit Card,4193.23,Pending
3777597,711989,9413,2024-12-31,Cash,2370.5,Delivered
3777853,184005,9414,2024-05-30,Bank Transfer,6123.46,Cancelled
3777940,768222,9415,2023-07-16,Bank Transfer,2463.93,Delivered
3778251,1121756,9416,2023-11-23,Bank Transfer,1458.63,Delivered
3778629,529477,9417,2021-12-14,Bank Transfer,2989.65,Confirmed
3779052,1097469,9418,2022-07-30,Cash,3551.1,Shipped
3779743,4303,9419,2022-02-07,Cash,214.08,Delivered
3779852,1388143,9420,2023-06-28,Credit Card,2940.7,Delivered
3779987,962200,9421,2024-06-01,Bank Transfer,2574.45,Delivered
3780309,1086441,9422,2024-03-07,PayPal,4939.53,Delivered
3780688,1657911,9423,2023-09-09,Cash,942.2,Delivered
3780870,1679103,9424,2022-07-11,Cash,2500.44,Delivered
3780891,1111189,9425,2024-05-27,Credit Card,1599.48,Shipped
3780972,206152,9426,2024-06-19,Cash,1070.75,Delivered
3781447,578572,9427,2022-11-05,Cash,0.0,Refunded
3782342,242307,9428,2025-07-19,Credit Card,1043.35,Delivered
3783598,1622493,9429,2022-08-18,PayPal,549.48,Delivered
3783712,1330556,9430,2022-03-26,Credit Card,4419.0,Delivered
3784300,1323517,9431,2022-01-06,Bank Transfer,304.94,Pending
3784734,1639961,9432,2023-12-29,Bank Transfer,1876.58,Delivered
3785213,510894,9433,2024-06-18,PayPal,2633.63,Delivered
3787298,486519,9434,2022-12-20,Cash,1825.28,Delivered
3787514,1946169,9435,2022-01-18,Credit Card,3205.36,Shipped
3787796,1347727,9436,2023-08-29,Credit Card,3117.43,Delivered
3788136,663378,9437,2025-04-11,Cash,1201.88,Delivered
3788611,660949,9438,2023-08-23,PayPal,5266.65,Delivered
3789142,569007,9439,2023-02-06,Cash,2581.91,Delivered
3789146,1865455,9440,2022-03-14,PayPal,3862.51,Delivered
3789373,842227,9441,2023-01-14,Bank Transfer,258.72,Delivered
3790653,118087,9442,2022-12-30,Bank Transfer,2475.36,Delivered
3790810,312365,9443,2022-07-28,Cash,1889.36,Delivered
3790812,1035340,9444,2022-08-02,PayPal,344.55,Delivered
3790886,1466680,9445,2023-09-19,Bank Transfer,0.0,Delivered
3792254,1346109,9446,2025-04-09,PayPal,893.96,Cancelled
3792278,110642,9447,2024-09-23,Cash,1957.86,Confirmed
3792525,1509520,9448,2023-12-30,Credit Card,1117.65,Delivered
3793165,387680,9449,2023-07-13,PayPal,849.56,Pending
3794422,1343073,9450,2022-10-10,Credit Card,267.51,Processing
3794598,80145,9451,2025-01-05,PayPal,3006.41,Delivered
3794779,1308521,9452,2025-02-05,Credit Card,0.0,Delivered
3794896,663481,9453,2025-02-22,PayPal,2898.31,Delivered
3794900,1014060,9454,2023-12-21,Bank Transfer,444.71,Pending
3795245,1843620,9455,2022-03-01,Cash,4218.48,Shipped
3795250,1853110,9456,2022-10-29,PayPal,1576.11,Delivered
3796380,1061702,9457,2024-01-13,PayPal,6225.04,Delivered
3796668,1076285,9458,2024-08-17,PayPal,0.0,Delivered
3797947,995383,9459,2022-03-15,PayPal,185.76,Delivered
3798175,990396,9460,2025-08-22,PayPal,1659.58,Delivered
3798751,1517406,9461,2024-06-17,PayPal,93.68,Delivered
3798956,1603440,9462,2025-05-08,PayPal,2350.0,Delivered
3799309,221953,9463,2022-02-17,Cash,700.7,Delivered
3799501,1346109,9464,2023-12-15,Bank Transfer,252.62,Delivered
3799522,1944471,9465,2023-04-17,Credit Card,4049.55,Delivered
3799832,745618,9466,2025-03-09,PayPal,1039.25,Delivered
3800773,1065299,9467,2024-04-27,PayPal,3920.92,Delivered
3801977,82706,9468,2023-04-18,Credit Card,931.55,Delivered
3802383,1254676,9469,2024-03-27,PayPal,3839.39,Delivered
3803476,562553,9470,2022-10-11,Cash,148.88,Delivered
3803887,441453,9471,2023-04-27,Cash,2966.36,Delivered
3803986,437882,9472,2023-10-30,PayPal,1237.55,Delivered
3804062,1780578,9473,2025-07-02,Bank Transfer,1807.33,Processing
3804605,1462688,9474,2025-03-15,Credit Card,0.0,Delivered
3805376,951117,9475,2023-04-25,Cash,0.0,Refunded
3805734,1998862,9476,2025-05-15,PayPal,2479.72,Shipped
3806127,1417697,9477,2021-09-25,Cash,2437.73,Delivered
3806285,682318,9478,2024-02-21,Bank Transfer,603.35,Cancelled
3807069,774543,9479,2023-06-16,Bank Transfer,4423.29,Cancelled
3807193,1577855,9480,2022-09-04,Credit Card,2059.88,Shipped
3807329,415117,9481,2025-07-05,Cash,2395.84,Refunded
3807471,331495,9482,2022-02-14,Bank Transfer,2047.52,Cancelled
3808219,1899783,9483,2024-09-23,Bank Transfer,1042.58,Delivered
3808804,1949914,9484,2022-01-31,Cash,3105.06,Shipped
3809228,1694561,9485,2023-07-25,Cash,4908.34,Delivered
3809719,1185837,9486,2022-06-11,PayPal,5384.94,Delivered
3810165,1455676,9487,2022-09-08,Cash,661.15,Delivered
3810601,793067,9488,2022-12-07,Credit Card,3117.24,Delivered
3810665,769727,9489,2023-03-26,Cash,1325.25,Delivered
3810742,1802744,9490,2024-03-09,Credit Card,1453.25,Delivered
3811767,716462,9491,2023-03-07,Cash,1785.7,Confirmed
3812916,1333147,9492,2025-08-12,PayPal,3707.84,Cancelled
3813290,1998862,9493,2024-11-04,Credit Card,0.0,Delivered
3813355,1891694,9494,2025-05-17,Bank Transfer,618.02,Confirmed
3813365,958637,9495,2022-08-25,Bank Transfer,117.7,Delivered
3813706,821750,9496,2023-12-22,Cash,0.0,Shipped
3814786,1324453,9497,2023-08-10,Cash,2315.22,Delivered
3814834,633151,9498,2023-11-27,PayPal,947.6,Pending
3814880,1054072,9499,2023-03-22,PayPal,424.36,Refunded
3814899,304086,9500,2023-10-02,Cash,0.0,Delivered
3815219,237740,9501,2022-11-04,Cash,506.76,Confirmed
3815622,147347,9502,2025-02-06,Credit Card,0.0,Delivered
3815638,59109,9503,2023-08-17,Cash,257.53,Delivered
3815743,548979,9504,2024-05-24,PayPal,1107.62,Confirmed
3816912,1375776,9505,2024-05-12,Cash,1565.79,Refunded
3817072,1271220,9506,2025-06-15,PayPal,2947.91,Delivered
3817998,877188,9507,2022-02-17,Bank Transfer,1560.17,Delivered
3818531,1136216,9508,2025-05-22,Bank Transfer,2010.2,Delivered
3819195,274687,9509,2023-11-15,PayPal,1736.84,Delivered
3819917,247060,9510,2025-08-29,PayPal,2059.42,Delivered
3820117,5199,9511,2024-03-01,Bank Transfer,499.34,Delivered
3820138,899201,9512,2024-04-22,Credit Card,1907.17,Delivered
3820508,212847,9513,2024-11-16,Bank Transfer,122.4,Delivered
3820799,860472,9514,2021-10-31,Cash,1842.37,Delivered
3821221,1770952,9515,2023-09-03,PayPal,1310.64,Confirmed
3822402,364076,9516,2022-09-14,Credit Card,1020.86,Delivered
3823440,1258876,9517,2022-04-06,PayPal,522.96,Cancelled
3823766,558803,9518,2024-09-02,Credit Card,7052.88,Delivered
3823840,1455822,9519,2021-11-30,Credit Card,554.49,Shipped
3824391,1149896,9520,2023-09-27,PayPal,256.64,Delivered
3824439,108750,9521,2022-09-19,Cash,0.0,Shipped
3824576,406540,9522,2023-10-11,Bank Transfer,3886.82,Delivered
3825011,1760272,9523,2025-04-12,Credit Card,227.3,Delivered
3825260,1472527,9524,2025-04-22,PayPal,1521.18,Delivered
3826690,757791,9525,2021-10-25,PayPal,4094.34,Delivered
3826831,877675,9526,2022-12-12,Bank Transfer,7753.58,Delivered
3826983,567515,9527,2023-03-21,Bank Transfer,2358.73,Delivered
3827091,1978128,9528,2023-09-20,Cash,3515.12,Delivered
3827339,1316967,9529,2023-11-09,Credit Card,5013.65,Delivered
3827346,842227,9530,2025-04-19,PayPal,1798.52,Refunded
3828587,1366514,9531,2022-08-21,Credit Card,634.32,Delivered
3828604,513578,9532,2025-01-21,Cash,2352.2,Delivered
3828919,1660546,9533,2023-12-23,PayPal,284.93,Refunded
3829149,519938,9534,2025-04-26,Bank Transfer,1225.9,Confirmed
3829262,1981204,9535,2023-06-02,Bank Transfer,278.38,Delivered
3830490,604087,9536,2024-03-15,PayPal,4121.24,Delivered
3830766,1668706,9537,2025-05-04,Bank Transfer,2805.14,Delivered
3831456,1248923,9538,2025-03-22,PayPal,381.23,Delivered
3831578,1826027,9539,2023-12-08,Credit Card,0.0,Refunded
3831889,275043,9540,2024-12-05,Bank Transfer,3068.42,Delivered
3831971,97374,9541,2023-09-07,Bank Transfer,2576.03,Delivered
3832392,1218947,9542,2022-04-17,Bank Transfer,2005.85,Delivered
3832507,1960524,9543,2025-08-17,Cash,3378.9,Delivered
3832599,39491,9544,2025-05-25,Credit Card,0.0,Cancelled
3832953,500359,9545,2022-09-22,Cash,0.0,Delivered
3833946,1541464,9546,2023-12-11,PayPal,1265.6,Delivered
3834208,1684343,9547,2023-07-07,Bank Transfer,830.07,Delivered
3834447,553614,9548,2024-11-30,Credit Card,1383.1,Delivered
3834531,1922589,9549,2024-01-28,Bank Transfer,1554.88,Delivered
3834636,581598,9550,2024-02-21,Bank Transfer,5752.54,Delivered
3835059,228676,9551,2023-06-03,Credit Card,0.0,Shipped
3835290,800779,9552,2023-03-08,Credit Card,3462.17,Delivered
3836893,1417467,9553,2024-03-14,PayPal,0.0,Delivered
3837514,1550081,9554,2023-05-02,Cash,0.0,Delivered
3837645,654652,9555,2021-09-21,PayPal,7124.63,Delivered
3837807,1901858,9556,2024-04-16,PayPal,68.7,Delivered
3838244,320498,9557,2022-05-31,Credit Card,1477.76,Delivered
3838576,1344173,9558,2023-04-14,Credit Card,1444.2,Delivered
3838806,41360,9559,2022-08-17,PayPal,3274.52,Processing
3839141,555384,9560,2022-12-20,Bank Transfer,577.8,Delivered
3839161,188951,9561,2022-03-13,Cash,5127.05,Delivered
3839302,609402,9562,2025-02-02,PayPal,468.4,Delivered
3839927,1376111,9563,2024-06-21,Credit Card,720.39,Shipped
3840942,766011,9564,2023-09-13,Credit Card,3881.98,Confirmed
3841057,1356631,9565,2023-06-25,Cash,3416.18,Delivered
3841767,717914,9566,2023-09-14,Credit Card,1984.05,Delivered
3841969,1143219,9567,2023-07-17,PayPal,4566.01,Delivered
3842211,1280633,9568,2022-03-25,PayPal,325.26,Cancelled
3842448,1121756,9569,2021-11-26,Credit Card,0.0,Shipped
3842941,390427,9570,2021-11-10,Cash,1828.44,Delivered
3843282,420812,9571,2024-06-29,Credit Card,2571.36,Delivered
3843419,1134003,9572,2023-08-07,Cash,3807.73,Shipped
3844017,411614,9573,2025-04-12,Credit Card,2928.26,Delivered
3844238,1195035,9574,2022-08-07,Bank Transfer,3186.67,Delivered
3844507,1587288,9575,2022-12-10,Bank Transfer,4450.97,Processing
3845226,245249,9576,2024-09-29,PayPal,4384.42,Delivered
3845237,1052977,9577,2025-04-14,Credit Card,661.81,Shipped
3845241,757675,9578,2024-10-07,Cash,1151.75,Delivered
3845251,1718458,9579,2021-09-16,Bank Transfer,310.83,Processing
3845591,827797,9580,2024-01-09,Credit Card,2471.73,Shipped
3845808,1515174,9581,2023-08-10,PayPal,1626.21,Delivered
3846069,1027553,9582,2023-05-22,Credit Card,1383.0,Refunded
3847238,1343073,9583,2022-01-01,Cash,1537.05,Refunded
3847717,11321,9584,2024-03-05,Credit Card,2159.75,Confirmed
3848235,576804,9585,2023-03-22,Cash,571.12,Delivered
3848321,4404,9586,2024-11-16,Bank Transfer,2033.65,Shipped
3848638,1130226,9587,2021-09-05,PayPal,4113.47,Delivered
3848640,686351,9588,2025-07-29,Cash,0.0,Delivered
3848789,1316980,9589,2024-02-24,Bank Transfer,510.62,Delivered
3849011,18908,9590,2022-04-12,Cash,4409.56,Processing
3849702,1043589,9591,2023-02-06,Credit Card,7652.26,Delivered
3850339,1169139,9592,2025-05-25,PayPal,3630.65,Delivered
3850950,825869,9593,2022-08-04,PayPal,2819.0,Delivered
3850962,646965,9594,2024-02-03,Cash,2004.03,Delivered
3851473,999831,9595,2024-04-09,PayPal,2793.3,Shipped
3851739,1524642,9596,2022-01-13,Cash,2004.74,Processing
3852496,1500870,9597,2025-02-19,Cash,0.0,Delivered
3853317,937627,9598,2024-09-26,PayPal,1637.82,Confirmed
3853459,1421487,9599,2023-11-08,Credit Card,1645.76,Delivered
3853676,6235,9600,2025-03-08,Credit Card,449.2,Confirmed
3855108,1718458,9601,2024-01-28,Credit Card,3647.12,Delivered
3855429,1887386,9602,2022-04-02,Credit Card,4799.94,Delivered
3855484,903794,9603,2024-10-09,Bank Transfer,0.0,Confirmed
3855519,650968,9604,2024-06-28,Cash,4619.63,Refunded
3856047,1342248,9605,2023-02-08,Cash,2246.66,Pending
3856108,1388085,9606,2025-03-02,Credit Card,107.18,Delivered
3856203,1922575,9607,2025-08-17,Bank Transfer,385.32,Delivered
3856622,1437451,9608,2021-11-30,Credit Card,4319.79,Delivered
3857229,425441,9609,2023-11-22,Bank Transfer,0.0,Delivered
3858055,1062572,9610,2024-07-27,Credit Card,1186.52,Delivered
3858060,141706,9611,2023-07-04,Bank Transfer,2261.66,Delivered
3858118,275472,9612,2023-04-05,Bank Transfer,6263.93,Delivered
