product_id,store_id,category_id,brand_id,name,price,stock_quantity
11279,3,3,1,Type Least,187.05,157
11280,1,5,2,Picture Range,248.49,725
11282,10,5,1,Finally Item,452.07,628
11283,3,2,1,Bed Think,107.22,808
11284,9,5,4,Call Debate,190.52,849
11285,10,2,1,Loss She,357.08,946
11286,6,1,1,However Number,11.88,875
11287,6,3,3,Result Yes,410.03,122
11288,4,2,2,Down Why,473.59,415
11289,8,4,3,Loss Yourself,316.39,172
11290,5,2,4,Them Seek,198.57,363
11292,7,3,2,Method Allow,348.24,87
11293,9,6,1,It Indicate,479.48,880
11294,5,6,4,Investment Wife,372.94,290
11296,5,6,1,Tax True,482.03,174
11297,4,3,2,Mission Able,277.2,755
11298,6,2,2,Important Skill,181.6,657
11299,2,2,4,Worry Issue,425.93,189
11300,3,1,1,Nation Final,63.59,105
11301,1,1,1,Baby Reduce,21.77,857
11302,2,4,1,Color Ever,12.38,908
11303,2,1,1,Remain Push,38.33,764
11304,8,5,4,Everybody Adult,150.95,71
11305,8,1,2,Whatever Very,439.75,299
11306,2,5,2,Staff Building,170.48,868
11307,6,5,1,Run History,463.76,151
11308,5,6,1,Try Factor,45.45,233
11309,3,4,2,Federal Already,34.91,181
11310,5,6,1,Result Science,349.99,296
11311,5,3,3,Congress Upon,151.68,183
11312,5,4,2,Clearly Reach,313.45,840
11313,3,1,1,Wife Program,485.41,903
11314,3,5,2,Difficult Young,122.64,628
11315,4,5,2,Return Machine,153.43,722
11316,7,6,1,Then Those,208.83,26
11317,2,4,4,Though Hand,192.51,573
11318,10,3,3,See Size,147.89,782
11319,4,5,1,Individual Use,344.85,425
11320,4,6,1,Another Away,412.7,187
11321,1,1,3,Realize Lose,163.66,20
11322,10,6,4,Move Good,132.87,676
11323,8,6,2,Hard Approach,452.25,770
11324,1,2,3,Institution Practice,312.19,663
11325,8,2,4,Kid Baby,357.14,517
11326,7,4,2,Open Learn,26.13,474
11327,9,3,1,Else Site,95.9,772
11329,8,3,2,Rich Bill,225.25,153
11330,5,6,2,Director Those,99.37,200
11331,8,5,4,Scene Pm,217.12,176
11332,10,3,1,Speak Fund,499.86,256
11333,3,4,4,Wind Less,109.32,102
11334,10,5,3,Right Author,46.09,934
11335,7,6,2,Election Want,254.47,186
11336,4,6,4,Strategy Audience,435.91,900
11337,5,2,1,Require Black,469.04,960
11338,9,5,1,Rather Growth,171.75,495
11340,7,2,4,Knowledge Finally,168.29,287
11341,4,3,1,Foreign Better,358.89,294
11342,6,5,4,Stuff Car,363.2,675
11343,10,2,2,Boy Professor,15.32,84
11344,7,3,3,Later Information,199.53,944
11345,10,1,1,Sure Billion,435.36,756
11346,9,6,3,Move Tend,153.93,195
11347,4,3,2,Identify Sea,166.26,286
11348,10,5,2,Receive Conference,383.3,838
11349,3,3,4,Cover Lot,345.23,242
11350,8,5,2,Religious Protect,263.33,327
11351,1,5,2,Other These,165.05,883
11352,9,1,2,Center Treat,157.73,80
11353,1,6,4,Member Good,420.97,406
11354,2,2,2,Catch Science,14.71,887
11355,8,1,4,Ten War,180.15,234
11356,9,1,3,Full Such,122.7,278
11357,7,2,4,Down Water,327.68,163
11358,3,2,1,Hold Public,184.3,275
11359,7,3,3,Environment Sister,187.65,820
11360,6,6,3,Need Carry,68.11,88
11361,2,3,1,Work However,377.19,704
11362,3,1,4,Growth Professional,306.36,941
11363,10,1,4,Trouble Process,449.57,261
11364,10,3,2,People Rather,192.07,504
11365,5,6,3,Month Fund,130.76,652
11366,10,6,1,Happy Apply,282.67,210
11367,4,5,2,Risk Century,354.77,678
11368,2,4,2,Cold Charge,234.97,457
11369,4,4,2,Wonder Simple,291.93,355
11370,8,3,3,Door Operation,380.07,484
11371,5,6,3,Suffer Save,373.21,333
11372,5,2,1,Question Firm,256.2,497
11373,10,5,4,Throw Natural,312.37,120
11376,3,6,3,Agency Continue,296.78,238
11377,8,3,3,Room Alone,155.39,957
11378,6,5,2,Leave Poor,132.82,939
11379,2,2,1,My Mission,98.8,34
11380,2,4,4,Government Show,296.01,969
11381,9,4,1,Campaign Responsibility,295.16,627
11382,7,5,3,Itself Plan,309.65,631
11383,10,6,2,Herself Up,337.03,109
11384,9,3,4,Never Music,484.0,750
11385,6,4,4,Gun Argue,279.66,79
11386,5,6,4,Weight Shoulder,80.7,590
11387,1,5,4,Begin Management,364.87,315
11388,6,1,3,Result Image,95.81,888
11389,6,3,3,Record Air,160.47,242
11390,3,4,2,Poor Only,150.28,346
11392,3,3,1,Learn Former,82.59,91
11393,3,6,3,Music Region,337.05,873
11395,3,4,3,Event Raise,192.48,32
11396,7,5,4,Radio Seem,263.87,193
11397,10,5,3,War Strong,35.18,952
11398,2,6,4,Thought Care,48.68,854
11399,10,2,3,Dog Line,340.65,380
11400,10,3,1,Mouth Full,206.53,841
11401,2,1,3,Other Kind,364.74,999
11403,3,5,1,Help Theory,209.74,427
11404,10,5,4,Vote Community,65.95,824
11405,7,4,2,Culture Well,277.85,194
11406,3,5,2,Compare Believe,52.56,894
11407,7,2,1,Land Structure,290.65,908
11408,9,2,1,Affect Process,203.02,989
11409,10,2,4,Support Way,372.45,705
11410,4,2,2,Increase Whose,340.49,631
11412,7,6,1,High Out,325.19,737
11413,9,6,3,Strong Music,317.39,178
11414,8,6,3,Former Fund,9.6,241
11415,8,1,2,Church Technology,203.57,808
11416,9,3,4,Attack Direction,76.11,964
11417,5,4,1,The Throughout,138.69,687
11418,5,6,2,Good Direction,308.2,821
11419,3,3,1,Receive General,63.27,643
11420,5,3,4,Audience Still,240.45,433
11421,8,2,3,Side Science,228.19,702
11422,5,1,1,Such Financial,134.12,697
11423,4,1,2,Policy Who,209.4,190
11424,8,6,4,Summer Role,62.61,306
11425,7,2,4,Task Raise,150.59,667
11426,6,1,1,Reduce He,301.72,48
11427,5,4,1,Play Nice,369.33,261
11428,5,2,3,Risk Catch,37.74,3
11429,10,1,1,Care Data,430.53,957
11430,2,5,2,Must Chair,77.74,32
11431,4,3,2,Guess Concern,14.11,849
11432,8,3,3,Lot Provide,119.03,950
11433,8,3,2,Science Performance,121.52,547
11434,1,5,4,Rather Beat,244.29,272
11435,2,3,2,Another Term,372.99,590
11436,5,2,2,Middle Stock,417.44,205
11437,9,2,2,Line Simply,311.1,279
11438,10,4,3,Herself Must,367.33,791
11439,7,2,3,I Yard,133.13,624
11440,10,3,4,Civil Old,345.1,113
11441,5,2,1,Partner Word,312.15,460
11442,1,5,1,People Pay,170.57,430
11443,6,4,2,Attention Without,487.93,338
11444,8,1,3,Meet Close,314.97,371
11445,7,1,3,Protect Organization,178.92,745
11446,2,5,4,Age Power,395.75,10
11447,5,4,4,Respond Across,297.59,153
11448,4,1,3,Large Interesting,196.27,468
11449,9,2,4,Past Others,455.72,46
11450,10,4,3,Because Body,364.73,671
11452,1,4,2,Offer Little,331.29,57
11454,6,2,3,Trial Represent,420.99,742
11455,3,6,1,Let Others,194.82,764
11456,9,6,1,Somebody Network,132.23,321
11457,5,5,2,Even Heavy,97.33,831
11458,6,3,2,Which Simple,134.3,227
11461,9,2,3,Adult Phone,373.8,319
11462,9,4,4,Spend Detail,111.76,845
11463,8,3,2,Quickly Film,282.62,568
11464,9,6,3,As Statement,462.4,670
11465,4,3,1,Wind Mention,374.92,382
11466,6,6,4,Local Radio,496.41,910
11467,5,1,1,Ready Believe,173.76,69
11468,5,4,2,Bring Adult,94.52,281
11469,4,1,1,At Kind,246.78,797
11470,2,5,2,Artist Pattern,238.78,159
11471,6,6,4,Cause Record,257.68,786
11472,9,4,3,Woman Take,303.39,694
11473,1,1,2,Loss His,494.12,199
11474,7,5,4,Summer Similar,442.93,143
11475,6,4,2,Consumer Though,208.05,45
11477,3,1,3,Make Ability,456.87,10
11478,1,2,4,Modern Occur,150.58,26
11479,4,6,1,Grow Later,356.54,581
11480,9,1,1,Matter Into,109.64,685
11481,2,3,4,Full Brother,279.21,62
11482,3,3,3,Lawyer Job,458.19,410
11483,2,1,3,Sign Lead,299.75,508
11484,2,3,1,Western Expert,86.61,526
11485,10,5,1,Act Similar,206.16,966
11486,8,1,1,Agreement Feel,349.38,333
11487,3,3,2,Example Through,399.93,475
11488,7,2,1,Identify Shoulder,180.87,269
11489,8,1,3,East Similar,343.36,449
11490,3,5,1,President Main,342.29,991
11491,2,6,3,Me Amount,441.4,712
11492,8,2,4,Tree Whom,54.96,611
11493,3,5,1,Stuff Party,26.12,231
11494,7,3,3,Institution Only,238.44,35
11495,1,4,3,Suddenly Institution,405.07,833
11496,6,2,2,Area Keep,491.19,636
11497,9,6,4,Opportunity Might,400.47,482
11498,3,5,1,Benefit Race,437.45,297
11499,7,6,1,Standard Quality,133.64,31
11500,6,4,2,Network Economic,423.81,652
11503,8,2,1,Career Mrs,332.08,179
11504,3,1,4,Station Glass,323.43,451
11505,3,4,2,Feel Free,283.23,533
11506,4,1,1,Seat Song,258.51,663
11507,3,4,1,Carry Sense,481.8,742
11508,9,6,3,Yeah Before,137.44,247
11509,4,4,3,Tend Number,226.34,295
11510,6,3,2,Trip Result,129.64,549
11511,8,1,4,Various Pay,286.22,263
11512,8,5,1,Weight Consumer,144.09,118
11513,5,6,1,Miss Page,278.36,124
11514,5,6,2,Also System,359.26,680
11515,6,3,2,Which Young,158.68,613
11517,10,6,1,Go Clearly,9.34,519
11518,7,2,2,Level Often,83.45,619
11519,10,6,4,Attention Number,124.0,382
11520,7,4,3,Again Road,308.72,942
11522,4,4,3,Know Fish,138.08,185
11523,6,4,4,Knowledge Someone,384.87,871
11524,7,6,1,Myself Soldier,482.99,107
11525,5,6,2,Street Central,362.79,361
11526,5,4,1,Add Truth,47.1,14
11527,2,2,1,Once Play,303.78,137
11528,7,5,2,Smile Social,492.37,882
11529,6,3,4,Try Section,59.77,390
11530,1,4,3,Group Democratic,315.73,101
11531,4,4,3,Occur Standard,240.02,82
11533,3,4,1,Character Never,311.09,498
11534,3,4,1,Mention Sister,319.02,807
11535,7,4,2,Feeling Owner,374.9,650
11536,10,2,2,Scene Again,445.01,424
11537,4,5,2,National Between,18.45,585
11538,8,5,2,Top Team,448.48,239
11539,9,2,1,Industry Bring,271.68,164
11540,3,3,3,This Building,427.71,848
11543,5,4,4,Country Which,403.01,289
11544,4,4,3,Smile Interest,188.21,387
11545,10,4,1,Crime Computer,182.38,871
11546,6,3,4,Away Than,19.8,134
11547,10,4,1,Despite Lead,164.15,258
11548,4,1,4,Kid May,33.17,670
11549,8,4,1,Already Job,261.92,405
11550,3,4,2,Able Face,146.7,557
11551,5,5,2,Drop Although,490.84,670
11552,1,1,4,Agency Stay,45.93,600
11553,6,6,2,Case Picture,340.26,612
11554,5,2,3,Career Question,350.33,930
11555,8,5,2,Sign Get,301.52,94
11556,9,3,4,Others What,144.78,94
11557,8,1,3,Development Tough,465.12,467
11558,8,2,2,Senior Car,340.39,505
11559,3,1,4,Open Money,402.38,11
11560,4,3,2,Different Character,79.62,498
11561,4,6,4,Daughter Language,169.53,676
11562,5,5,4,Democrat Director,453.43,611
11563,9,1,4,Gun Respond,145.41,751
11564,9,1,2,Offer Myself,286.85,172
11565,10,4,4,Score Firm,446.05,710
11566,1,4,4,Son Window,208.32,2
11567,8,4,3,Piece Management,106.5,137
11568,1,4,3,Reveal Beat,122.02,366
11569,2,3,2,Improve Daughter,42.53,108
11570,7,5,4,Another Whatever,496.01,412
11571,8,6,2,Thank Improve,363.26,997
11572,1,3,2,Mission Listen,250.05,835
11573,3,5,3,Ago By,171.77,745
11574,7,1,3,Say Result,16.06,415
11575,9,4,4,Life Should,299.04,394
11576,8,1,4,Station Cup,268.05,38
11578,8,1,2,Four If,122.64,258
11579,9,6,3,Ahead Rule,193.14,584
11581,10,6,2,Trip Huge,276.55,949
11582,3,4,4,View Any,40.6,929
11583,8,1,3,Hair Paper,463.88,237
11584,1,1,2,Go Spend,324.78,981
11585,8,6,1,Close Area,195.2,215
11587,7,4,4,Different Job,7.64,756
11588,8,4,1,Bring Easy,222.92,848
11589,1,4,3,Out Approach,79.2,46
11590,6,2,3,Human Involve,214.23,911
11591,7,4,3,Often Early,39.98,398
11592,5,3,2,Wrong As,171.08,770
11593,5,5,2,Research Account,426.79,984
11594,7,2,4,Throughout Final,416.83,706
11595,3,1,4,Republican Southern,489.04,996
11596,6,5,2,Relate Girl,397.29,132
11597,7,5,1,Movie Management,219.5,148
11599,1,3,4,Job Face,487.47,629
11600,2,4,1,Defense Standard,204.19,270
11601,4,1,1,Food Scene,281.91,847
11602,8,1,4,Role Appear,72.87,672
11603,10,6,4,Play Job,63.52,542
11604,6,6,1,Chair About,412.62,253
11605,1,3,2,Mind Serve,9.24,32
11606,10,4,1,Example Admit,439.88,370
11608,5,1,3,Its Into,462.65,978
11609,7,1,4,Guess Door,263.15,373
11610,6,6,4,All Score,499.76,17
11611,9,5,3,Later Can,415.05,907
11612,8,3,2,Real Tv,93.82,183
11613,4,6,3,Surface Campaign,156.08,324
11614,5,1,3,Professional System,14.75,408
11615,7,2,2,Would Direction,423.79,897
11616,8,1,2,Street Study,325.85,251
11617,5,1,4,Compare Tax,201.21,844
11618,9,5,3,Play Probably,497.4,653
11619,10,4,4,Who Study,405.45,536
11621,4,3,3,Story Politics,147.71,844
11622,4,1,4,Goal Challenge,89.34,142
11623,8,2,2,Fish Head,59.12,568
11624,1,5,3,Southern Keep,228.13,893
11625,8,2,4,Family Behavior,44.29,465
11626,5,1,4,Father Effort,42.1,741
11627,1,6,4,Over Accept,341.17,517
11628,4,6,4,Box Thank,356.78,236
11629,2,1,4,It Though,126.6,376
11630,4,1,2,Mind Something,56.77,609
11631,8,3,4,Run Speech,77.19,462
11632,5,4,1,Case Letter,476.07,977
11633,1,1,2,Thousand Every,364.51,972
11634,7,6,1,Property Size,148.56,623
11635,1,1,2,Girl Arm,133.98,826
11636,9,3,3,Generation Whole,384.24,433
11637,3,4,1,Police Particularly,18.39,401
11638,3,1,2,Arrive Who,188.6,822
11639,6,1,2,Lay Serious,101.84,284
11640,10,1,3,Can Mrs,422.91,9
11641,6,6,2,Great Level,352.15,301
11642,6,1,1,Out Others,391.01,594
11643,1,4,4,At Season,441.75,380
11644,5,4,4,Poor Produce,367.26,871
11645,6,6,4,Generation Bed,122.21,526
11646,8,5,4,Always Theory,283.17,933
11648,1,1,3,Make Relationship,125.86,44
11649,5,6,1,Consider I,92.95,527
11651,3,6,1,Despite Nothing,391.69,547
11652,2,4,3,Not Main,113.75,671
11653,8,6,3,Agree Size,188.25,722
11654,7,1,1,My Difficult,140.26,346
11655,10,3,4,Wait Article,165.27,311
11656,7,2,1,Wait Religious,381.63,214
11657,5,5,3,Say Good,132.83,46
11658,9,3,2,Laugh Happen,280.68,530
11660,5,4,3,Decade Economic,202.92,26
11661,2,4,3,Scientist Man,16.83,545
11662,3,6,4,Woman Too,102.48,405
11663,4,2,1,Stay Yeah,53.82,827
11664,5,2,1,Effort Letter,221.49,411
11665,3,6,2,Hard Certain,477.72,389
11666,7,4,4,Least Require,462.82,662
11667,5,4,2,Itself Police,224.66,312
11668,5,2,4,Learn Star,499.62,914
11669,6,1,4,Individual Throw,286.43,154
11670,7,6,4,Pass Despite,240.6,715
11671,10,6,4,Now Because,407.4,972
11672,10,3,4,Sort Dream,8.21,881
11673,8,4,2,Performance Face,405.49,720
11674,9,3,2,Shoulder Season,28.56,107
11675,4,4,3,For Either,86.4,888
11676,5,4,2,Fill Heart,40.05,794
11677,5,1,4,Follow Degree,172.02,213
11678,8,5,1,Name Commercial,380.77,209
11679,9,2,2,Figure Reduce,247.02,93
11680,7,1,3,Account Reality,288.41,611
11681,5,1,1,Fire Carry,495.12,404
11682,3,2,3,When Society,451.94,436
11683,1,6,1,Movement Stage,122.11,625
11684,9,1,3,Expert Head,314.54,858
11685,5,1,2,Month Born,429.45,466
11686,9,6,4,Expect Set,184.08,873
11687,10,3,4,Work Action,394.12,767
11688,4,2,2,Concern Program,152.45,45
11689,5,3,3,Dinner Would,370.48,0
11690,4,4,3,Parent Someone,240.65,176
11692,2,6,4,Where Energy,322.04,379
11693,1,6,4,Range Whom,323.86,797
11694,8,3,3,Interview Us,150.93,765
11695,4,6,2,Big Smile,304.39,912
11696,5,3,4,Evening Take,169.51,394
11697,6,2,4,Senior World,270.18,18
11698,8,1,4,Occur Thank,229.46,139
11699,8,5,2,What Necessary,430.38,310
11701,7,6,2,Return Notice,435.76,586
11702,4,1,1,True Discussion,493.83,625
11703,6,3,2,Seat Nothing,224.28,493
11704,4,1,3,Morning Record,229.91,796
11705,7,4,3,Ready Red,399.66,979
11706,1,5,1,Training Already,29.94,302
11707,5,3,4,Have Itself,348.76,364
11708,10,1,2,Lot Fill,323.05,360
11709,10,2,4,Trouble Bring,203.97,608
11710,4,6,2,Air Along,485.13,575
11711,7,1,1,New Others,165.05,592
11712,9,4,2,Behind Success,419.66,486
11713,5,3,2,During Message,445.64,354
11714,4,3,1,Natural North,337.79,873
11715,9,6,3,Hotel President,446.03,70
11716,5,6,3,Project Blood,64.51,17
11717,9,5,4,Paper Television,16.56,592
11718,8,5,3,Rather Learn,464.42,648
11719,4,2,4,Herself Tax,497.32,35
11720,7,5,1,Why Often,120.7,425
11721,5,6,3,Edge Size,434.06,467
11722,10,5,3,Base Finish,338.03,80
11723,4,3,4,Focus Defense,360.29,563
11725,5,4,4,This Everybody,318.82,315
11727,5,4,1,Point Role,225.29,49
11729,9,5,4,South Name,366.21,235
11730,9,3,2,Plant Else,96.37,204
11731,6,3,4,Rather Several,444.42,607
11732,4,5,3,Determine Second,230.15,732
11733,2,1,4,Begin Amount,32.91,477
11734,3,4,3,List Keep,52.65,334
11735,2,2,3,Once Ago,152.68,241
11736,5,1,4,Production Only,419.71,436
11737,6,4,4,Foot Seven,395.38,525
11738,5,4,3,Rich Quite,76.67,924
11739,2,1,2,Dog Girl,279.54,536
11740,5,4,3,Sort Model,62.95,11
11742,9,2,3,Number Deep,169.6,858
11743,4,1,2,Establish Professional,324.85,17
11744,10,5,2,Full Affect,449.15,924
11745,2,5,1,Item But,15.27,724
11746,3,5,3,These Food,82.25,617
11747,3,5,4,Movement Serve,243.82,831
11748,9,4,4,Live Management,20.92,953
11750,4,6,2,Role Citizen,214.99,257
11752,1,5,3,Soon Professor,462.94,311
11754,1,3,3,Daughter Happy,11.0,516
11755,7,4,2,Republican Product,177.61,819
11756,7,3,1,At Responsibility,330.22,356
11758,2,2,3,Teach Peace,46.66,48
11759,9,4,3,Tend Sit,249.5,575
11760,9,6,3,Should Consumer,249.62,475
11762,5,2,1,Difference Range,223.07,420
11763,3,3,1,Deep Study,150.06,731
11764,3,2,3,Outside Dog,97.55,280
11765,3,2,3,Region Play,295.81,90
11766,6,6,3,Degree Alone,194.0,298
11767,4,5,4,Camera I,65.66,529
11768,8,1,2,Develop Buy,299.81,39
11769,5,5,1,All Theory,243.66,538
11770,1,2,2,Those Society,360.31,102
11771,9,2,4,Treatment But,186.16,525
11772,1,4,1,Any Week,167.25,349
11773,6,6,1,Five Skill,459.09,790
11774,1,4,3,Especially Drug,390.69,786
11775,3,4,1,Project Reality,366.38,678
11776,10,5,4,Seat Share,196.74,390
11777,5,6,4,Left Impact,243.92,945
11778,10,2,2,After Sea,347.81,645
11779,7,1,3,As Record,313.86,324
11782,10,1,3,Compare Kitchen,10.3,539
11784,8,5,4,Get Shake,231.92,527
11785,9,4,2,His Money,383.26,460
11786,6,5,4,Fly Security,56.59,962
11787,9,3,1,Success Worry,313.83,953
11788,8,5,3,Star Two,401.76,158
11789,9,1,1,Crime Partner,58.3,357
11790,10,3,4,Almost Board,293.96,823
11791,4,2,1,Investment Prepare,387.56,319
11792,9,6,3,Finish Serve,297.75,37
11794,7,3,1,Traditional Know,284.08,193
11795,5,2,1,Scene Year,200.16,327
11796,5,5,1,East Senior,495.9,23
11798,1,6,4,Seek Feel,455.09,194
11799,2,3,2,To Suddenly,421.58,325
11800,10,3,1,Chance Final,210.75,385
11803,3,2,3,Real Strong,285.0,427
11804,8,2,1,Piece Mean,33.25,327
11805,6,1,1,Bill Toward,25.79,287
11806,10,3,2,Pressure Executive,359.11,712
11807,5,5,1,Religious Draw,248.51,140
11808,1,5,3,Anything Others,56.9,24
11809,9,6,3,Story Success,33.62,429
11810,3,5,2,Rise Teach,440.91,166
11811,3,3,2,Radio Single,392.2,397
11812,2,1,4,Marriage Community,65.57,887
11813,4,4,2,Study Rise,126.85,810
11814,2,3,3,Manager Ability,466.94,622
11815,9,6,2,Pretty Mother,113.31,648
11816,10,5,4,Others Art,85.1,117
11817,7,6,4,Available Evidence,265.35,636
11818,8,2,1,Ahead Remain,191.77,530
11819,3,3,3,Safe Among,233.96,719
11820,6,6,3,Out Water,243.57,997
11821,10,2,2,Story Adult,340.66,167
11822,6,5,4,Face Through,117.94,475
11823,1,6,2,Leg Cultural,232.5,791
11824,6,1,4,Who Require,218.41,908
11825,3,5,2,Probably Happen,314.64,454
11826,3,2,1,Onto Report,349.72,778
11827,3,3,1,Say Hair,252.62,825
11828,10,5,2,Why Table,246.0,306
11829,10,3,1,Usually Care,61.73,425
11830,8,6,4,Range Some,446.75,913
11832,5,3,3,Professor Nothing,438.09,823
11833,4,3,4,Poor City,427.0,765
11835,9,5,2,Think Decade,340.24,709
11836,9,5,1,Morning Pull,119.66,478
11837,1,3,1,Thousand Soldier,255.82,994
11838,2,2,1,Themselves Fly,180.4,103
11839,8,1,1,Bar Student,291.41,219
11840,5,5,4,Art Wide,404.97,405
11841,7,2,4,Fast Operation,444.36,19
11843,1,5,4,Figure Bit,122.72,937
11846,10,3,1,Shoulder Receive,393.08,874
11847,5,6,3,Rise Yourself,77.8,749
11848,3,6,3,Live Authority,339.49,964
11849,10,2,3,Level Central,157.07,626
11850,2,3,3,Hit Commercial,128.24,80
11851,2,3,1,Not Forward,146.67,161
11852,9,1,4,Boy Institution,457.15,882
11853,4,4,4,Task Not,301.16,838
11854,4,2,2,Remain Sometimes,439.58,305
11855,7,6,2,Peace Special,44.9,650
11857,10,6,3,Order Subject,401.9,66
11858,10,2,2,Task College,242.74,856
11860,2,5,2,Whether Possible,197.84,183
11862,3,2,1,When Professional,421.67,180
11863,3,3,3,Grow Once,271.41,44
11864,6,2,2,Visit Weight,495.3,44
11865,3,1,4,Citizen Final,470.69,157
11866,5,1,1,Us Stage,57.39,656
11867,4,1,1,Radio Subject,424.46,504
11868,3,3,4,Perhaps Share,386.69,638
11869,8,1,1,Free Party,490.83,59
11870,10,4,1,Lose List,429.5,77
11871,3,4,2,Newspaper Like,261.36,687
11872,6,6,3,Local Behavior,73.18,142
11873,7,1,3,Analysis Teach,382.64,657
11874,7,5,3,Opportunity Lose,122.81,870
11875,2,6,2,Make Collection,187.91,959
11876,3,6,2,Enough Truth,381.86,866
11877,10,5,3,Total Real,87.36,377
11878,10,6,3,So Society,397.04,437
11879,4,5,4,Actually Notice,202.49,460
11881,7,6,4,Blood Us,29.02,410
11882,2,1,4,Television Heart,478.02,461
11885,3,6,2,Direction On,195.45,728
11886,7,6,4,Radio Financial,168.03,720
11887,7,4,1,Coach Traditional,189.85,414
11888,10,2,2,Evening Evening,312.1,390
11889,3,3,2,Week Situation,182.76,360
11890,1,3,1,Theory Specific,348.89,283
11891,3,3,2,He Check,136.69,852
11892,5,2,1,Still Upon,186.52,79
11893,7,5,1,Hit Somebody,390.74,208
11894,4,2,3,Once This,24.94,486
11895,1,6,1,For Once,485.29,972
11896,6,5,2,Debate Attack,445.48,299
11897,2,4,1,Very Fine,30.74,196
11898,3,5,3,Finish Memory,425.35,458
11899,4,6,3,Apply Your,484.84,311
11900,6,3,4,Well Bad,54.12,251
11901,6,5,3,Paper Near,143.79,472
11902,7,2,1,Never Blue,304.33,352
11904,5,4,3,Series Executive,453.37,478
11905,7,4,1,Authority Draw,70.16,456
11906,2,2,4,Than Risk,273.75,218
11907,1,4,3,Drug Fear,221.62,997
11908,10,5,4,Listen Modern,161.6,639
11909,8,1,3,Age Section,78.46,788
11910,1,3,2,Occur End,101.1,239
11911,2,4,4,Raise Bit,266.32,855
11912,10,1,1,Lot End,475.12,884
11913,6,6,4,Learn Forward,205.29,107
11914,1,6,4,Nation Far,163.28,698
11915,10,1,4,Word We,25.45,563
11916,3,1,4,Along Question,363.52,213
11917,7,6,1,World Inside,412.14,607
11918,8,2,4,Board Unit,494.58,238
11919,4,4,2,Beat Better,367.56,649
11920,3,2,1,Bar Structure,323.71,959
11921,1,5,4,Yet Plan,389.97,714
11922,9,3,1,Single Eat,270.6,50
11923,10,1,2,Special Police,84.64,141
11924,6,5,4,Thought Economic,376.65,77
11925,6,5,1,Turn First,10.8,849
11926,9,5,3,Despite Fish,313.5,961
11927,1,6,1,Method Voice,56.89,472
11928,6,3,3,Special Authority,342.32,447
11929,5,5,3,Follow Industry,497.7,314
11930,6,4,4,Cut Almost,464.49,212
11931,8,2,4,How Response,221.76,408
11932,5,3,3,The Live,415.45,564
11933,2,1,2,The Begin,97.06,580
11934,2,4,3,Agreement Debate,79.24,460
11935,10,1,1,Main Father,130.91,641
11937,5,3,4,Air Off,415.73,554
11938,3,2,3,We Hope,228.33,31
11939,10,2,2,Significant Outside,370.6,741
11941,3,2,4,Interview Citizen,140.62,128
11942,8,2,3,Pick Section,28.98,281
11943,7,6,1,Series Mission,492.13,833
11944,1,5,3,Able Room,208.84,540
11945,5,2,1,Include However,376.75,525
11946,9,4,3,Inside Training,465.3,984
11947,4,1,2,Pay Agree,281.56,665
11948,1,1,4,Dream Culture,14.74,763
11949,8,5,2,Staff Know,485.41,633
11950,5,5,4,Prepare Those,392.82,35
11951,2,3,2,Every Home,371.61,721
11952,1,6,4,Then Change,297.04,552
11953,3,5,1,Person Must,439.39,663
11954,9,5,1,Officer Total,193.65,540
11955,1,6,3,Middle Talk,270.29,671
11956,4,4,3,Will Break,277.56,533
11957,8,1,2,Risk Local,301.16,245
11959,8,5,4,Defense Including,360.49,477
11960,10,5,4,White Table,150.88,100
11961,8,3,3,Style Dream,123.81,986
11962,10,2,2,Read Father,131.71,106
11963,8,2,1,Data Suffer,313.52,411
11964,4,4,3,Street Indicate,155.8,74
11965,8,5,2,May Use,406.08,83
11966,9,4,4,Some Reduce,281.14,232
11967,7,3,1,However Drop,414.99,507
11968,2,1,1,Government Candidate,168.58,166
11970,9,3,4,Senior Cultural,240.6,655
11971,8,4,4,North Improve,165.61,827
11972,5,5,2,Determine Serve,269.49,308
11973,3,2,4,Ten Traditional,9.38,334
11974,7,4,3,Wife Run,367.11,962
11975,2,3,4,Group Mouth,238.44,770
11976,3,5,4,Task Common,72.75,560
11977,9,4,1,School Including,146.18,333
11978,4,5,1,Once Next,219.28,188
11979,4,5,4,Need Blue,155.7,85
11980,3,5,4,Also Style,436.68,256
11981,5,5,3,Manage Cut,87.03,295
11982,3,1,3,Officer Item,431.27,749
11983,9,3,1,Whose Feel,144.4,426
11984,3,4,2,Far All,196.04,288
11985,2,3,4,Smile Want,402.94,440
11986,5,5,2,High Miss,85.75,266
11987,6,3,2,Yet As,171.48,838
11988,1,1,3,Ground Range,195.41,463
11989,6,3,1,Write Early,304.51,549
11990,10,2,4,Unit Help,392.03,553
11991,3,6,4,Action Western,59.58,336
11992,4,6,1,Report Much,392.57,321
11993,6,1,4,Year Industry,13.85,692
11994,8,3,1,Standard Key,409.49,279
11995,9,3,1,Office Outside,93.48,437
11996,6,3,4,Picture Prove,337.97,945
11997,7,5,2,Me Deal,475.54,34
11998,5,3,4,Address Important,330.25,887
11999,9,6,4,Outside Beyond,49.01,638
12000,4,6,4,Ready Add,400.21,144
12001,10,6,1,Participant Research,386.33,289
12002,6,5,3,Even Head,416.47,448
12003,5,3,3,Drop Model,472.32,202
12004,1,5,3,Attack Story,60.21,110
